ASV 52,-0.08246036,0.035696033,-0.109816864,0.06692401,0.09430296,-0.13946757,0.039121646,-0.007722658,0.11317902,-0.11321316,-0.022320779,-0.015832061,-0.08981006,0.08642987,-0.09466166,-0.04136853,-0.04351929,-0.15017988,0.008155081,0.065779254,-0.15204418,-0.13254277,0.035148714,0.16966029,-0.013784013,-0.11525155,0.044512916,0.07821822
ASV 54,-0.039990816,-0.053652324,-0.17408545,0.17432919,0.08120761,-0.018194243,0.041237365,0.018915918,0.09231318,-0.142739,0.0504854,-0.018513728,0.008702962,0.10580573,-0.008469237,-0.019883633,0.007589126,-0.20932439,-0.032542948,0.050163064,-0.148377,-0.12864077,-0.023974296,0.18445793,0.021227116,-0.0674233,0.04903994,0.097574905
ASV 55,-0.11563873,-0.0032658807,-0.11196712,0.090113774,0.14293802,-0.041198563,0.041101925,0.028509252,0.09729484,-0.13756302,0.06566416,-0.09100723,-0.080032006,0.09786076,-0.03694247,0.04317312,-0.021427652,-0.18198498,-0.011808469,0.028400144,-0.13006067,-0.10396502,0.01562428,0.18162154,0.022475384,-0.04667662,-0.032805856,0.039458018
ASV 56,-0.08460841,-0.0435308,-0.12325629,0.14504394,0.061388772,-0.07779449,0.072727926,0.019245025,0.06014865,-0.105391495,0.057219703,-0.032128837,-0.008283989,0.121069826,-0.04639842,0.01430255,0.027592648,-0.19807045,-0.058589626,0.027249403,-0.125547,-0.15170088,-0.03911551,0.1725685,0.008991969,-0.06964951,-0.037322927,0.051904988
ASV 57,-0.09586807,0.01476139,-0.09146831,0.13628331,0.109760165,-0.055178136,0.0691508,0.057755366,0.07636481,-0.07239248,0.03107228,-0.060741376,-0.014676605,0.068461135,-0.043391272,0.0645401,0.004933997,-0.1676291,-0.021209382,0.06980741,-0.11859127,-0.103000894,-0.019442782,0.16650525,0.037447404,-0.06086654,-0.028279904,0.111705594
ASV 59,-0.10306879,-0.09642382,-0.069678545,0.14482555,0.1558546,-0.029208552,0.119224966,0.035239767,0.11595226,-0.041734807,-0.0005350263,-0.058411445,-0.06892424,0.045977242,-0.024388582,-0.046200387,0.03231589,-0.13525654,-0.092055544,0.10339726,-0.047218174,-0.15043996,0.06878296,0.1454107,-0.02229218,-0.1303006,0.031575143,0.029604884
ASV 60,-0.090178035,-0.111569166,-0.057985093,0.14841221,0.16532579,-0.06349882,0.13121134,0.025534913,0.12083878,-0.05751479,0.021225234,-0.055877842,-0.083088405,0.05682885,-0.004857058,-0.037378848,0.03380995,-0.15405397,-0.103003174,0.101918004,-0.03661693,-0.17028363,0.043776244,0.1603038,-0.018216558,-0.12839983,0.030583827,0.016931865
ASV 61,-0.12288404,-0.056165174,-0.09068931,0.14992249,0.09384726,0.009433234,0.12175156,-0.016591357,0.17431633,-0.06660948,-0.04786953,-0.06389659,-0.09147404,0.031035345,-0.0060570533,-0.04011834,0.024112772,-0.14283742,-0.01669257,0.115985766,-0.10399181,-0.13419904,0.057569645,0.12024708,0.03273157,-0.1357954,0.0026390268,0.057896264
ASV 62,-0.10276636,-0.08874775,-0.13177973,0.1507183,0.16286069,-0.015814355,0.15937482,0.039673027,0.11564772,-0.07004882,-0.06430984,-0.06641337,-0.05369512,0.037647218,-0.10753468,0.034992084,0.0374225,-0.080958225,-0.13379325,0.12567249,-0.08274001,-0.20416631,0.06441456,0.16393872,0.045403842,-0.06874254,0.11342134,0.013360006
ASV 63,-0.07981875,-0.06204674,-0.06937237,0.15748817,0.17335226,-0.043956265,0.1516712,0.051702417,0.12158606,-0.026712684,0.0032367269,-0.048436712,-0.10403058,0.057048786,-0.023427902,-0.03764571,0.054724846,-0.13923703,-0.098523825,0.102370776,-0.032321062,-0.14071822,0.06523613,0.12433677,0.009169582,-0.10790676,0.015087141,0.066869974
ASV 64,-0.13520138,-0.048981044,-0.15020046,0.123123236,0.18020682,-0.07343239,0.097142935,0.029888583,0.11694079,-0.040756796,-0.07259944,-0.056771193,-0.06825615,0.072954245,-0.062805794,-0.04901827,-0.004960974,-0.081375375,-0.123758845,0.11218758,-0.11843021,-0.1770342,0.10511594,0.07584199,0.031549077,-0.13146606,0.08057257,0.067305446
ASV 66,-0.13477829,-0.058058854,-0.106076665,0.10658838,0.076421954,-0.081445076,0.08030458,-0.012650504,0.11348433,-0.11095882,-0.051316887,-0.08106505,-0.02226628,0.0482331,-0.061084908,-0.003297904,-0.03777176,-0.13113227,-0.07121742,0.07480061,-0.080655865,-0.11069547,-0.023914848,0.12030832,0.030924952,-0.09947501,0.05834544,-0.03312848
ASV 67,0.020534951,0.22052674,0.048442878,0.3096218,-0.042710375,-0.14977619,0.23374179,-0.2449113,0.10380633,0.06490032,0.21192466,-0.1790101,0.23881052,-0.26599532,0.00078160205,-0.010425452,-0.20630164,0.089143716,-0.0491809,-0.11673942,-0.07114668,0.15133704,0.2416817,0.054774478,-0.10727842,0.19826475,-0.029813657,-0.028044302
ASV 68,0.03167148,0.19011617,0.057748973,0.29532847,-0.0557132,-0.12968118,0.18626052,-0.23907354,0.07337396,0.08658959,0.23365541,-0.17392191,0.18287255,-0.2517691,0.017379919,-0.05264225,-0.21737899,0.085519426,-0.091895886,-0.12605004,-0.05857901,0.14127421,0.23128478,0.0325547,-0.07678367,0.13607973,-0.07360947,-0.041343454
ASV 72,0.03741428,0.2363459,0.059924394,0.31314176,-0.098216064,-0.19863877,0.17816766,-0.29134622,0.041961264,0.054047413,0.26467553,-0.09670181,0.14908983,-0.23033495,-0.04743813,-0.08763582,-0.2263559,0.071398094,-0.07568755,-0.14167614,-0.018696338,0.102816135,0.19053185,0.06563576,-0.12043524,0.15534875,-0.09456062,-0.0782479
ASV 73,0.029164057,0.171771,0.0659037,0.3077997,-0.026308635,-0.1754398,0.19988824,-0.2133352,0.081017435,0.09014519,0.22142261,-0.15648687,0.2114245,-0.23587957,-0.0046515046,-0.05646047,-0.19635545,0.08487644,-0.097239695,-0.1377907,-0.038603622,0.15163058,0.2103105,0.054002333,-0.0741478,0.1210825,-0.060148258,-0.053796425
ASV 74,0.045679018,0.20300819,0.060173396,0.2752616,-0.03819355,-0.16493268,0.21985559,-0.26451948,0.09377195,0.074558385,0.23676638,-0.18044677,0.204161,-0.26442668,0.002611262,-0.011259225,-0.20975384,0.06730038,-0.092699185,-0.14358838,-0.07414956,0.14006762,0.24062264,0.048307475,-0.10412385,0.17723112,-0.06583497,-0.009406607
ASV 76,0.025796833,0.20428279,0.034553386,0.2828514,-0.032571826,-0.16181533,0.21277618,-0.2609512,0.063664876,0.077422634,0.22251096,-0.18617037,0.20735177,-0.25576797,0.019691268,-0.025554495,-0.22278744,0.06579013,-0.075653546,-0.11956492,-0.053142093,0.16459532,0.23611955,0.07493879,-0.11319734,0.18335696,-0.048539124,-0.048870467
ASV 77,0.0004445935,0.1880508,0.06585376,0.29221186,-0.049459662,-0.13458796,0.22462362,-0.21916051,0.09222412,0.07515075,0.24510022,-0.1757282,0.1896085,-0.25638688,0.024015198,-0.041743312,-0.1951048,0.07455159,-0.09754257,-0.13858038,-0.021634784,0.13884121,0.22461623,0.041332304,-0.11833096,0.17515118,-0.062403347,-0.05542038
ASV 78,-0.03983866,-0.060937494,0.011151238,-0.08642451,-0.0037171717,-0.0066549582,-0.21859536,0.026765978,-0.02302142,-0.030421104,-0.04324504,0.006861935,0.025823934,0.03017858,0.10474675,0.07406005,0.11639154,-0.082525015,-0.00067475304,0.0058756853,0.064055935,-0.0025784227,0.03621411,-0.018802026,0.13244762,0.18697375,0.07428468,-0.035471793
ASV 80,0.036395676,0.20168446,0.074082576,0.3028334,-0.08858734,-0.12375822,0.19162312,-0.2674887,0.09232334,0.07823373,0.25999776,-0.13455962,0.16583987,-0.18567245,-0.02911891,-0.035883892,-0.19355112,0.052986454,-0.08513608,-0.16830288,-0.023994163,0.13454096,0.20855528,0.036536776,-0.09599669,0.13268663,-0.017462166,-0.06893758
ASV 82,0.009798724,0.22771129,0.06915579,0.2754029,-0.04531005,-0.1675042,0.21519308,-0.26118568,0.07509112,0.08970834,0.22733912,-0.18868151,0.2227395,-0.2409983,0.020455906,-0.009360411,-0.22435364,0.08065955,-0.078583606,-0.12786773,-0.07864225,0.16113429,0.2397752,0.07391769,-0.12372576,0.1950186,-0.045968104,-0.045225978
ASV 84,0.0113124745,0.21756312,0.06702528,0.27207085,-0.017575974,-0.15056077,0.2130263,-0.24641664,0.092761494,0.081114866,0.21369492,-0.1735618,0.20608328,-0.25325587,-0.01398542,-0.038733132,-0.21917672,0.09996973,-0.059897486,-0.12832569,-0.04135657,0.11003856,0.23181386,0.057730585,-0.10319412,0.15358602,-0.047657195,-0.052581362
ASV 91,0.018718198,0.18411992,0.061628934,0.30686796,-0.039525267,-0.17686416,0.22232156,-0.23983067,0.060466528,0.072801776,0.22006541,-0.14688647,0.19247933,-0.21693219,-0.004981725,-0.057117652,-0.18467543,0.090417,-0.12172694,-0.1266421,-0.03220003,0.1362301,0.22232096,0.05099046,-0.09176718,0.13797176,-0.031909082,-0.05905013
ASV 92,0.0314244,0.22045517,0.06164952,0.29095742,-0.014516796,-0.15651298,0.21661289,-0.26117748,0.068882585,0.08519393,0.24717602,-0.1797302,0.22388925,-0.26670364,0.0089306235,-0.014048761,-0.21680714,0.08986217,-0.075826734,-0.11684095,-0.057761088,0.1421717,0.22324084,0.050937615,-0.1106863,0.19677721,-0.044569824,-0.01070112
ASV 93,0.036887895,0.19237335,0.075635225,0.3032807,-0.039910857,-0.1616188,0.1941238,-0.21956472,0.07087892,0.093053654,0.22200659,-0.15260422,0.1739931,-0.25086713,-0.02562476,-0.02624771,-0.214231,0.0895269,-0.09018698,-0.14379886,-0.028203206,0.14012298,0.18845004,0.06247838,-0.08306328,0.1437568,-0.0610766,-0.038345452
ASV 94,0.043531433,0.23786388,0.090617575,0.2876591,-0.07989653,-0.20910989,0.18824321,-0.23613578,0.08324867,0.06923952,0.261904,-0.112827644,0.14874563,-0.2228756,-0.04923789,-0.052385967,-0.21313657,0.054953247,-0.064890124,-0.16013166,-0.009191895,0.13725059,0.18647793,0.08549688,-0.1201594,0.14208913,-0.03486224,-0.06528251
ASV 95,0.033068098,0.22005576,0.07839683,0.30060205,-0.023654016,-0.16983277,0.21773642,-0.25716275,0.08298467,0.08161693,0.219311,-0.1902821,0.19742431,-0.2441425,0.013045976,-0.014606714,-0.2068796,0.06488344,-0.0723517,-0.13355494,-0.0801476,0.1662228,0.2495366,0.06265619,-0.11290805,0.17725274,-0.06525705,-0.019559816
ASV 96,0.08466889,0.105787024,-0.0036302835,0.22134654,-0.045921993,-0.11194917,0.2079167,-0.27700135,0.15384257,0.10062251,0.24662684,-0.13775964,0.19759695,-0.18426476,-0.06766831,-0.1503038,-0.18673953,0.10889793,-0.043560438,-0.217803,-0.046326727,0.081668295,0.18879817,0.057094667,-0.11185816,0.14062151,-0.0056514684,-0.056503646
ASV 97,0.041367736,0.1730175,0.010512819,0.21284534,-0.020709082,-0.18393068,0.23613696,-0.21986993,0.11584754,0.039554063,0.18835357,-0.0893868,0.24522685,-0.253152,-0.099916965,-0.13661025,-0.15076514,0.043504007,-0.04894592,-0.22052415,-0.026875364,0.1483889,0.21250315,0.015723024,-0.09335728,0.0813806,-0.06463345,-0.05585036
ASV 100,-0.081693195,0.16129568,0.07639388,0.27030504,-0.09403638,0.008770387,0.07705226,-0.186499,0.0095455665,0.19293103,0.105950154,-0.13730192,0.1856529,-0.2581732,-0.0932407,-0.10576438,-0.16590126,0.10890943,-0.18320593,-0.21665636,-0.071252234,0.015777092,0.1017591,0.09700627,-0.14336754,-0.017435867,-0.065884255,0.044175856
ASV 101,-0.025698345,0.18180776,0.032626383,0.30306295,-0.050750583,0.03988734,0.10371204,-0.1270809,0.008088266,0.21217981,0.11838465,-0.14571044,0.20429944,-0.18691552,-0.05914224,-0.15760879,-0.13586228,0.064443596,-0.106977746,-0.24991868,-0.061020225,0.010162795,0.1573836,0.0781721,-0.1821158,0.0120727075,-0.043972213,0.060195062
ASV 103,-0.042581994,0.19016604,0.0670203,0.3342018,-0.10105928,0.016892653,0.11809552,-0.12478021,0.034401115,0.14331456,0.10300071,-0.069840096,0.13005078,-0.1925977,-0.07558308,-0.1772372,-0.13258506,0.13263859,-0.12120016,-0.19714817,-0.07271702,0.10022549,0.17207326,0.001275445,-0.12847775,0.005320671,0.04293549,0.042766243
ASV 111,-0.056632273,0.16133335,-0.042458694,0.29528362,-0.011714394,-0.23108286,0.14684361,-0.29573652,0.08609762,0.1724809,0.29624256,-0.209266,0.24027438,-0.23952402,-0.010998218,-0.0110166,-0.21844089,0.044032052,-0.14734007,-0.15850875,-0.10014155,0.06484478,0.23490815,-0.030767705,-0.051232107,0.11484995,-0.029582703,-0.09131649
ASV 120,-0.14946029,0.22551404,-0.06462891,0.27149463,-0.109567024,-0.07909043,0.04849822,-0.10047499,0.07824435,0.018828938,0.08514903,-0.1695088,0.1217912,-0.20642886,-0.065454334,-0.24275406,-0.15966895,0.042929623,-0.10504549,-0.27168924,-0.12785211,0.12386949,0.053903416,0.0031683585,-0.14402346,0.13403058,-0.012110284,-0.036131028
ASV 121,-0.07685012,0.17008352,-0.047101837,0.23613504,-0.048652712,-0.05162013,0.11796828,-0.1048993,0.081502795,0.08232176,0.13375776,-0.11325738,0.09956002,-0.14800864,-0.029592955,-0.21343562,-0.1149207,0.08220926,-0.1359991,-0.2199959,-0.10126122,0.116736144,0.11605484,0.02211553,-0.10414344,0.11454175,0.04316653,-0.020044968
ASV 123,-0.15042886,0.2253849,-0.047084093,0.28592774,-0.15475109,-0.10396877,0.047101643,-0.119178735,0.10212305,0.04550187,0.1448431,-0.1717394,0.07256734,-0.18849866,-0.09287793,-0.21182893,-0.12984909,0.009239077,-0.11643596,-0.28129336,-0.092443146,0.1458897,0.050577387,-0.023051208,-0.11342056,0.09077542,-0.0070969397,-0.033302903
ASV 124,-0.08720308,0.20964885,-0.03209366,0.28604883,-0.09701431,-0.054786205,0.057331476,-0.10598214,0.10749074,0.04499974,0.11203375,-0.19032952,0.1068626,-0.13736361,-0.11563975,-0.17549887,-0.1525541,0.0709266,-0.16047433,-0.2377425,-0.07108811,0.11891787,0.071634755,-0.042971443,-0.09448543,0.142271,0.021348536,0.030614205
ASV 125,-0.07641764,0.24069513,-0.07692131,0.22951141,-0.15309931,-0.070025764,0.07991774,-0.12172323,0.066813394,0.017063588,0.07678061,-0.1904655,0.11141883,-0.19616625,-0.12023261,-0.24810384,-0.15311575,0.08433063,-0.19987871,-0.20890905,-0.07934748,0.09182712,0.09017262,0.0037251387,-0.15592588,0.1661098,0.026117945,0.042648695
ASV 127,-0.0013714904,0.16158308,0.001445362,0.30125347,0.021111889,-0.1528743,0.11412378,-0.2655744,0.08935198,0.0003369461,0.19645296,-0.07085867,0.20818089,-0.20253368,-0.11085838,-0.11552068,-0.24473657,0.12512846,-0.05414908,-0.21843147,-0.10865142,0.059029873,0.15488964,0.01612767,-0.104412846,0.1585018,0.019740138,-0.05795986
ASV 131,0.043692913,0.12648644,-0.035428826,0.32283163,-0.0057171173,-0.10813567,0.20365837,-0.2878565,0.063641116,0.09545293,0.19960046,-0.05421302,0.17131382,-0.26132178,-0.0085189,-0.15495655,-0.16720201,0.018268669,-0.08401308,-0.21095984,-0.006790952,0.08895214,0.0915924,0.050015364,-0.12723261,0.16434306,-0.041264515,-0.041896813
ASV 135,-0.01622324,0.13295567,-0.028193383,-0.09244375,0.116946585,0.03815674,0.01120571,-0.0067698625,0.0004883349,-0.048237354,0.040707584,0.12065613,-0.060688067,0.06145835,-0.06867221,0.10526996,0.042378686,0.047553252,-0.024047324,0.12657624,-0.04031871,0.01069327,0.05637891,0.0115995975,-0.24820772,-0.06313328,-0.09058027,0.0037264456
ASV 137,-0.006774127,0.15021136,0.020033982,0.032735676,0.027821258,-0.009750674,-0.0167314,0.050542973,-0.029017797,0.03180105,-0.033829127,0.067438774,-0.05250706,0.06902535,-0.07450285,0.08552984,0.027521882,0.026121743,0.043476887,0.16950363,0.013003155,0.07236788,-0.0057279393,0.04961384,-0.2236164,-0.14759587,0.03883594,-0.10698744
ASV 145,0.07970268,0.02655142,-0.10151855,-0.016845841,0.03135535,0.026757073,-0.018554483,0.03247641,0.08961223,-0.024186188,0.0363611,-0.011680515,0.0018051978,0.05654628,-0.10784395,0.06384417,0.019085305,0.15404272,-0.011868947,0.091982745,-0.07565228,-0.01669614,-0.16202195,-0.021534178,-0.110930614,-0.039340068,-0.033051115,-0.08966988
ASV 146,0.08557116,-0.011119828,-0.087105416,-0.059904445,0.07103808,-0.017036138,-0.045077596,0.03337424,0.061534014,0.017018048,-0.00012557341,-0.027460571,-0.007348873,0.0058343527,-0.072110906,0.051535368,-0.014070715,0.09023784,-0.06549633,0.08749324,-0.03576013,0.040267892,-0.12231316,0.0086927,-0.1569355,-0.112981714,-0.07253695,-0.09897204
ASV 154,0.13154835,0.03079287,-0.087346405,0.023158725,0.06577251,0.008296221,-0.07217844,0.042293977,0.03925193,0.042607192,0.092523076,-0.12806883,-0.1296876,0.14729996,-0.091664605,0.046200506,0.035044808,0.16551743,0.0032607664,0.23178405,0.028884895,-0.10298536,-0.07814379,-0.0829951,-0.19632988,-0.09964298,-0.16217317,-0.16172154
ASV 155,0.11319245,0.018879041,-0.06782837,-0.035731107,0.13228045,-0.052901685,-0.100206174,-0.04633534,0.07014878,-0.13059351,0.095967814,-0.15683347,-0.0998856,0.09197723,-0.0023228638,0.0036329133,0.05397792,0.21786945,-0.13295282,0.3360229,0.04460074,0.0095837405,-0.28352496,-0.00786783,-0.13508163,-0.087676205,-0.13450968,-0.08486025
ASV 162,0.09132943,0.053266834,-0.1907758,0.034679033,0.124649346,0.0737362,-0.14191544,0.03197216,0.09063602,-0.037253045,0.0033245892,-0.21073578,-0.025204925,0.108924806,0.07647396,0.0630701,0.0004710144,0.13137642,-0.16684057,0.26496637,0.049090188,-0.03275159,-0.2936324,-0.15120362,-0.12119205,-0.02279279,-0.19621149,-0.03220469
ASV 168,-0.028744224,0.018739212,-0.089973114,-0.011833419,0.004363092,0.11956376,-0.017975023,0.07370258,0.1391031,-0.015629211,0.06579198,-0.14204966,0.01241356,0.05183361,0.01191298,0.11787237,0.068081155,0.15845901,-0.034921438,0.2608117,-0.0010694896,-0.05881639,-0.094375186,-0.113853976,-0.16665563,-0.076358564,-0.12647407,-0.113537684
ASV 169,-0.018539745,-0.066667974,-0.02327686,-0.103697725,-0.05065403,-0.019977236,-0.2201768,-0.0036060621,-0.017432656,-0.0064923908,-0.04293451,0.00190031,0.0005706122,0.025704611,0.14232601,0.062972024,0.12977843,-0.115326375,-0.014860552,0.041399464,0.078045145,0.0068185776,0.0709,-0.034810238,0.1554267,0.16111612,0.067633234,-0.019763077
ASV 174,-5.6918743e-05,0.066476636,-0.015034889,0.02705141,-0.020556057,0.027330877,-0.0072037787,-0.011590062,0.05251804,0.030570628,0.07144566,-0.0575752,-0.08752373,0.054512225,-0.027276728,0.056336567,0.09010378,0.15267321,-0.028073018,0.22007746,-0.046184894,-0.08313129,-0.17802587,-0.07936454,-0.1443827,-0.10310797,-0.11707359,-0.10935142
