ASV 23,0.008420318,0.12415519,-0.0057835076,0.03311567,0.061289012,-0.007069814,-0.053651042,0.18699668,0.11034401,0.042380173,-0.15070081,0.0521514,-0.0033276242,0.07364009,0.08983828,-0.022847326,-0.02391944,0.178086,-0.055409417,-0.0038346567,-0.18570085,0.010248188,-0.1412087,-0.0070483317,0.09667471,0.12107194,-0.23719877,-0.10843018,0.11275989,0.27272356
ASV 25,0.05900616,0.07494181,0.035768103,0.06215167,0.09596147,-0.0011762866,-0.0936043,0.24522603,0.031038975,-0.04090015,-0.22514008,0.0049418244,0.0003315091,0.036870047,0.13487466,-0.048053827,0.11109163,0.27156785,-0.056927882,0.041581918,-0.21915437,0.010801869,-0.11662362,0.014176423,0.20542163,0.10921611,-0.2564448,-0.12840065,0.11901366,0.27012113
ASV 26,0.0071865274,0.13369858,0.043193873,0.030423872,0.109892525,0.017907435,-0.10425824,0.24794531,0.027981363,-0.0309989,-0.1835467,0.041039087,-0.077126384,0.025571609,0.12818776,0.017427534,0.107007615,0.2517376,-0.07457826,0.024735315,-0.22330074,0.068782516,-0.15095136,0.008301154,0.18240303,0.089262255,-0.26934686,-0.1535626,0.13868132,0.18277727
ASV 27,0.070203625,0.14696714,0.025758225,0.031371262,0.12350645,0.034471646,-0.043419935,0.20727615,0.078268856,-0.007401983,-0.18066342,0.057534188,-0.04064373,0.003594201,0.15985154,0.011793279,0.1154225,0.21884492,-0.115099914,0.020857839,-0.23104985,0.029178862,-0.13783233,0.026655195,0.20608012,0.13237967,-0.24195108,-0.08442527,0.12890044,0.25642505
ASV 28,0.038652446,0.1154912,0.011043536,0.01962732,0.09658105,0.022178534,-0.05521521,0.2584858,0.02394975,-0.020009907,-0.20618728,0.077180594,-0.055662137,0.03492866,0.12016529,0.0064554084,0.10795071,0.27328476,-0.0521796,0.035083808,-0.22582507,0.05868293,-0.10990965,0.03451686,0.17278431,0.14480379,-0.28714123,-0.08315628,0.09403856,0.2590723
ASV 30,0.00028337433,0.1273174,0.043002285,0.0504457,0.11037662,-0.008748117,-0.11583573,0.20929936,0.051746573,-0.03245902,-0.2361189,0.049869794,-0.02701631,0.05626477,0.112501346,-0.025846308,0.08504107,0.28920493,-0.08609106,0.055006467,-0.198183,0.02020413,-0.1288889,0.0071420884,0.1896704,0.13145062,-0.2702109,-0.083634295,0.11663286,0.21975516
ASV 32,0.022099458,0.09023298,0.021031082,0.005458034,0.08120506,0.0016950859,-0.02043577,0.2506267,0.037411064,-0.023411557,-0.21750472,0.024190666,-0.05519861,0.011750692,0.14700104,-0.0068045533,0.08020679,0.25365987,-0.08020918,0.05029857,-0.24667528,0.027927715,-0.11951915,0.012692892,0.18156275,0.14404097,-0.26541865,-0.107219495,0.11433983,0.23586251
ASV 33,0.026019456,0.096874036,-0.01592552,0.058162034,0.084433556,0.06080421,-0.11465431,0.25228298,0.048145182,-0.003046749,-0.24524586,-0.0075996476,-0.051276356,0.024864644,0.10136744,-0.042309646,0.08065683,0.3032928,-0.09424995,0.07333326,-0.21323681,0.035953037,-0.14181173,0.012068741,0.17818192,0.09299536,-0.25119025,-0.11657453,0.124141075,0.23335026
ASV 42,0.004235347,0.07199261,-0.12766467,-0.055507947,0.06545639,-0.032669507,-0.1387075,0.17417932,0.05672867,-0.06874618,-0.113819934,0.13340338,0.004908119,-0.069050066,0.123804785,-0.0018789652,-0.037352543,0.1890463,-0.11211739,-0.03643691,-0.14756122,0.0133844195,-0.19032927,0.059971806,0.114937365,0.0072179106,-0.15751153,0.013956901,0.03986147,0.1556404
ASV 43,0.06421366,0.09745716,-0.060535338,-0.12686074,0.06804556,-0.030638624,-0.08268345,0.15808049,0.067381434,-0.059535507,-0.08963201,0.17517039,0.02440597,-0.065749004,0.10497157,-0.042795498,0.007816725,0.1380168,-0.038337287,0.02194706,-0.10062225,0.052465685,-0.19120862,0.018093787,0.14986832,-0.008573257,-0.16124612,0.028434409,0.06988525,0.24783267
ASV 45,0.083653316,-0.011387965,0.058153335,0.008532707,-0.033546735,0.043665096,-0.039043333,0.0015891623,-0.041909296,0.048271712,-0.1885983,0.18750195,0.016484166,-0.18444102,0.12794775,-0.124320194,-0.05455222,0.17719729,0.025963852,-0.10184348,-0.19277723,-0.046409603,-0.06245155,0.12358462,0.017926028,0.11553076,-0.18443735,-0.14547451,0.115054294,0.1401512
ASV 52,0.08418708,-0.049182974,-0.11219504,-0.10079801,-0.014332905,-0.14912988,-0.09032064,-0.11433369,-0.024706826,0.046082333,-0.06436652,0.0139496485,0.015331973,0.06608502,0.18285182,-0.057366576,-0.09126199,0.00825068,-0.12234024,0.054421406,-0.036598355,0.202723,0.003021735,0.09125082,-0.0076438026,0.052049957,0.0010537393,-0.08777276,0.08437084,-0.016239196
ASV 54,0.027077788,-0.1636309,-0.10201499,-0.11062884,-0.060924776,-0.075398736,-0.15116365,-0.11409297,-0.104196094,0.087375924,-0.010567339,-0.046314333,0.046197195,0.07175968,0.19658192,-0.0035577943,-0.04409768,0.004985346,-0.037778154,0.012620323,-0.12846167,0.22038437,-0.057737023,0.027592665,-0.010426712,0.028222715,0.009611706,-0.06279981,0.01631176,0.0755918
ASV 55,0.09885598,-0.15728088,-0.113150276,-0.089253,-0.04225569,-0.06284317,-0.14132948,-0.063772745,-0.09168824,0.048550982,-0.05013371,0.02320819,0.042270392,0.055566926,0.12454602,-0.00045412153,-0.0673976,0.023504153,-0.055130884,-0.003802188,-0.12515754,0.20659685,-0.05126778,0.080998644,-0.004922868,0.08545344,0.06984416,-0.05117036,0.017967768,0.035552885
ASV 56,0.08744833,-0.16198513,-0.12490555,-0.08502708,-0.06976698,-0.09983686,-0.15553935,-0.08368779,-0.07268432,0.058339573,-0.023964338,0.027428316,0.02655576,0.02841211,0.15628737,-0.046333387,-0.006850636,0.010767101,-0.07667112,-0.02590899,-0.10247349,0.17014524,-0.03247951,0.07876227,0.008901376,0.10666691,0.05434534,-0.03296205,0.01775487,0.047418945
ASV 57,0.053787317,-0.14021344,-0.116365634,-0.10246278,-0.05421901,-0.10761684,-0.12934114,-0.04105121,-0.065470666,0.01831956,-0.010404923,-0.0035752335,0.015892927,0.08534498,0.18257296,-0.04217918,-0.024128525,-0.009770374,-0.05684089,0.026181547,-0.08790598,0.16305363,-0.042650532,0.03131504,0.0107971635,0.0762265,0.046531446,-0.01767312,0.061103802,0.053000495
ASV 59,0.09031709,-0.12944008,-0.045016777,-0.036584407,-0.035501868,-0.10995905,-0.13119689,-0.15598336,-0.05220687,0.039350387,-0.09332542,-0.027298914,-0.05074511,0.088858016,0.17090523,0.040191915,-0.049925845,0.052311078,-0.06652638,0.036225356,-0.025339484,0.15119785,-0.018126562,0.007433323,0.08892036,0.017219286,0.08660348,-0.08421224,0.12371254,0.059038505
ASV 60,0.11163192,-0.15652698,-0.05438673,-0.06481276,-0.040358383,-0.11327643,-0.1278616,-0.17904435,-0.0311153,0.05565855,-0.102677844,0.0031493807,-0.046438012,0.091953896,0.1645913,0.045014966,-0.028161451,0.06390485,-0.09096388,0.032110374,-0.0147228595,0.14697392,0.0010196276,0.046069756,0.11564867,0.026115997,0.076663725,-0.06192831,0.12774709,0.03232461
ASV 61,0.14990352,-0.13127947,-0.06892528,-0.03813686,-0.07725502,-0.02672775,-0.08367945,-0.18751922,0.021752885,0.031970773,-0.04708715,0.016686872,0.0023344713,0.06979488,0.19336873,-0.007308741,-0.06775937,0.0077323033,-0.052141666,0.050135326,-0.038005754,0.18754235,0.0061119287,0.033552475,0.09193348,0.022846911,0.03194088,0.004343979,0.09709228,0.10936385
ASV 62,0.10345313,-0.16297968,-0.045753673,-0.002955996,-0.08165609,-0.057932097,-0.16415879,-0.18562892,-0.08080375,-0.014365194,-0.019926159,-0.049267482,-0.053517252,0.05320811,0.16826782,-0.015711024,-0.10504376,0.09761963,-0.11998523,0.0761831,-0.004352194,0.18042943,-0.05640809,0.06325986,0.11219595,0.08583591,0.08137977,-0.091367945,0.11944392,0.026991356
ASV 63,0.10054281,-0.1280837,-0.05320483,-0.0220951,-0.050085112,-0.09948269,-0.10679515,-0.17273441,-0.04924424,0.0278191,-0.08528838,-0.039885655,-0.033718403,0.087912865,0.17480266,0.058982365,-0.047926057,0.04534651,-0.10215475,0.013539317,-0.049904816,0.15833114,-0.031207575,0.014242293,0.10699153,0.0020353217,0.07189818,-0.08217874,0.120018505,0.044721607
ASV 64,0.11013032,-0.17633885,-0.026895426,-0.07706632,-0.08928157,-0.02767051,-0.112356305,-0.1576225,0.004212911,-0.03389865,-0.08174122,-0.02859817,-0.054841783,0.060956676,0.22486447,0.04754196,-0.0426795,0.053335994,-0.05861247,0.09494211,-0.018875457,0.19148359,0.00029592737,0.03629368,0.09831394,0.06654519,0.09780455,-0.029969793,0.123801984,0.0452413
ASV 66,0.077308014,-0.15063776,-0.06282876,-0.0050044404,-0.08680385,-0.037962675,-0.08821452,-0.14050512,-0.04858342,0.04018809,-0.054457124,-0.04643949,-0.03753708,0.011172318,0.119156756,-0.01843798,-0.09062254,0.06804003,-0.07142728,-0.0017004849,-0.078547224,0.16433595,-0.022148874,0.022007441,0.07506226,0.009940839,0.063946545,-0.06345161,0.041568767,0.11519639
ASV 67,0.036356572,-0.043307092,0.30146948,0.22662403,-0.20631094,-0.17197011,0.120910116,0.236421,0.025340775,0.16650598,-0.045788836,-0.062386613,-0.14172457,0.06356556,0.047114007,-0.088382795,-0.13532802,-0.13538815,-0.03182415,-0.066362545,0.026141245,0.07927135,-0.12272175,0.3168329,-0.058688834,-0.23747222,0.10964881,0.29633442,-0.07907887,-0.04759039
ASV 68,0.06538545,0.0020294965,0.27877653,0.18289924,-0.17694022,-0.20954224,0.063151866,0.21454674,0.02795196,0.17760226,-0.040081266,-0.009317094,-0.1660147,0.047934223,0.035549074,-0.08130708,-0.13428137,-0.11501386,-0.030825537,-0.029647877,0.027209206,0.0320485,-0.113732,0.28959307,-0.05503886,-0.2030691,0.15419254,0.28789416,-0.08727413,-0.037391614
ASV 72,0.013280694,-0.030717976,0.28725475,0.20093495,-0.18774506,-0.21183278,0.011148095,0.20553093,0.016309846,0.13318114,-0.04141573,0.008202488,-0.18814875,-0.00044527944,0.051902406,-0.115766495,-0.049378466,-0.15332657,0.021412117,-0.0007388068,0.06367499,0.090853855,-0.15178022,0.30185473,-0.08302743,-0.27362368,0.17707069,0.26283187,-0.06751529,-0.015478182
ASV 73,0.050829086,-0.010119016,0.28246745,0.17613922,-0.2016042,-0.19752225,0.068428434,0.20823583,0.013209728,0.15531157,-0.030614316,-0.013687186,-0.13952553,0.04813311,0.04490415,-0.088529624,-0.104561456,-0.14382799,-0.031233665,-0.046220064,0.046295695,0.052273653,-0.14595811,0.29631573,-0.07321113,-0.21031605,0.13054414,0.25743613,-0.09231039,-0.023716537
ASV 74,0.04288157,-0.02341889,0.29903856,0.21203727,-0.18953235,-0.20981003,0.12378695,0.22447704,-0.009828652,0.17676544,-0.05253646,-0.03255959,-0.14865005,0.043424565,0.043358624,-0.09452822,-0.13831137,-0.1143331,-0.012665186,-0.05722556,0.034148376,0.061071426,-0.10839691,0.30656588,-0.05417605,-0.25636655,0.12879217,0.28372157,-0.06697859,-0.030692061
ASV 76,0.06543727,-0.021729223,0.30065447,0.21744198,-0.1795303,-0.17161563,0.113582835,0.2240156,0.025826802,0.19528204,-0.041164756,-0.04199699,-0.14277387,0.03879294,0.059713107,-0.117313586,-0.13526833,-0.12938142,0.0019079797,-0.02969736,0.02666728,0.05503934,-0.11861389,0.29996464,-0.08148265,-0.23606843,0.12665328,0.29076517,-0.06660192,-0.029202744
ASV 77,0.06303466,0.01587281,0.28573325,0.21821177,-0.1938626,-0.18992527,0.064126305,0.19929661,0.017455228,0.1819252,-0.04894063,-0.048081655,-0.1652831,0.018844265,0.04083894,-0.11730621,-0.109948136,-0.10192905,-0.031576276,-0.020717423,0.02525449,0.04278447,-0.104149096,0.29471934,-0.040772226,-0.25514233,0.13360624,0.27569357,-0.084991746,-0.047228828
ASV 78,0.011431844,-0.11202036,0.020582544,-0.052173506,0.026589457,0.012034791,0.045597885,-0.034076057,-0.035618488,-0.078339405,0.08800241,0.018843338,0.057853453,-0.09192075,-0.127933,0.063068755,0.027720137,-0.07683496,-0.11450001,0.03539059,0.08368916,-0.06360935,0.1563515,-0.09679087,-0.06335792,0.043380003,-0.14794415,0.028595708,-0.022813866,-0.012293571
ASV 80,0.00958407,-0.021740375,0.278738,0.23029868,-0.18359554,-0.18484785,0.01922465,0.19927794,0.02583528,0.12987183,-0.045495167,-0.0064907703,-0.12896755,0.049769923,0.03967104,-0.07380885,-0.0778959,-0.093143396,0.010055155,-0.027068978,0.0434866,0.07477569,-0.1321733,0.32405293,-0.054970484,-0.2045739,0.13900506,0.289257,-0.051284283,-0.06469592
ASV 82,0.06960073,-0.0058416426,0.31847638,0.20238002,-0.18492094,-0.19434169,0.11723357,0.2498881,-0.010716265,0.18845803,-0.04517412,-0.050114542,-0.14081128,0.025319317,0.053256456,-0.12318221,-0.15672185,-0.118278086,-0.009236321,-0.028299784,0.032785453,0.0638254,-0.11725714,0.31935906,-0.084522486,-0.22382899,0.14414388,0.2677276,-0.08111996,-0.052543506
ASV 91,0.05546538,-0.025353326,0.2743668,0.16863458,-0.19495298,-0.20846732,0.085393906,0.21656151,0.037092928,0.14611825,-0.04640668,-0.019901525,-0.1281756,0.061023083,0.048987176,-0.09870083,-0.105770744,-0.13706872,-0.031079633,-0.029597437,0.035971645,0.05018632,-0.13652621,0.26264066,-0.04643907,-0.23496892,0.14388272,0.29286358,-0.06604176,-0.034533825
ASV 92,0.06513343,-0.0031610476,0.3151418,0.20346263,-0.20087612,-0.20560963,0.11715015,0.23820809,0.022317495,0.16826081,-0.061581645,-0.039250184,-0.124934204,0.047651917,0.04588605,-0.11571689,-0.15637806,-0.118522175,-0.008754045,-0.047046874,0.04126689,0.05752935,-0.096348785,0.31358904,-0.081479505,-0.23558143,0.12156964,0.283712,-0.070425265,-0.04826863
ASV 93,0.036764756,-0.02502237,0.2945512,0.20173073,-0.1743255,-0.20977719,0.07129355,0.19674397,0.021728091,0.15858862,-0.028160483,-0.043141365,-0.14854743,0.043809544,0.061707873,-0.115737736,-0.08812592,-0.1327724,-0.037877392,-0.01985,0.013589727,0.03192498,-0.13730092,0.27632234,-0.05147585,-0.20826855,0.13769618,0.26778078,-0.07484412,-0.041938636
ASV 94,0.023844043,0.018530002,0.29465818,0.21668902,-0.19743451,-0.22686873,0.005523234,0.19036192,0.055906538,0.15158772,-0.04744981,-0.060303666,-0.14582855,0.04251454,0.034623966,-0.058192447,-0.10866723,-0.10763551,0.02198012,0.010098848,0.03632126,0.09066067,-0.12459384,0.29124522,-0.083235994,-0.25214452,0.12593478,0.25162303,-0.11529149,-0.006166153
ASV 95,0.054823253,-0.020440252,0.3137041,0.20704652,-0.18944922,-0.17937338,0.108786836,0.22431096,-0.012527904,0.18971051,-0.049538188,-0.053252507,-0.15269652,0.03339253,0.04350849,-0.11649262,-0.16183057,-0.12859784,-0.01627128,-0.037615914,0.036842175,0.060245812,-0.1273938,0.30278042,-0.05597634,-0.24836451,0.1233317,0.2777475,-0.09028893,-0.036576368
ASV 96,-0.029830134,0.013403476,0.32942602,0.20698637,-0.18641694,-0.15404963,0.0718964,0.12580237,0.0025742352,0.15927148,-0.08712037,-0.0486414,-0.12546669,-0.03911902,0.13010858,-0.010078274,-0.06276351,-0.10959255,0.029247241,0.02129245,-0.047367074,0.06788187,-0.16495837,0.27875647,-0.075427875,-0.17306948,0.19108132,0.2467979,-0.07217653,-0.07429999
ASV 97,0.03892284,0.032681413,0.32436493,0.2141993,-0.14179508,-0.1835567,0.08357221,0.15331995,0.060779452,0.13499555,-0.07106949,0.031987347,-0.15503332,0.03101748,0.098966375,0.0014551028,-0.1179254,-0.12838206,0.031419102,0.01931411,-0.0576872,0.10380476,-0.10993683,0.2680611,-0.09680012,-0.14246662,0.19365239,0.2593218,-0.010748001,-0.084989555
ASV 100,-0.08037278,0.015292998,0.22209923,0.122256055,-0.14446169,-0.18363507,-0.09171316,0.23792863,-0.0947227,0.14501396,0.083611645,0.009613367,-0.020428428,0.097799614,0.057742182,-0.033500854,-0.03863355,-0.008535722,0.08427192,-0.11331638,-0.00979048,0.06878648,-0.18234362,0.19188742,-0.15418862,-0.22576609,0.21524431,0.2071871,0.026872056,-0.026800154
ASV 101,-0.11522377,-0.010278976,0.30461642,0.047706414,-0.1348069,-0.11526544,-0.07608551,0.16959213,-0.05316358,0.2051551,0.00925268,0.041508853,-0.011503694,0.03653798,0.03183259,-0.10957956,-0.071868606,0.0024833186,0.034494277,-0.09904125,-0.021965856,0.14513649,-0.15894715,0.18193215,-0.1697531,-0.22336869,0.17635725,0.2042279,-0.04444672,-0.10079942
ASV 103,-0.09547883,0.0503101,0.27345002,0.10294844,-0.065512,-0.19347915,-0.11841539,0.16644058,-0.02867707,0.17329282,-0.03470788,0.0310971,-0.076379366,0.040286236,0.08330657,-0.10466511,-0.09989148,-0.078650795,0.07928147,-0.010460241,0.024366971,0.085548624,-0.19558857,0.10084239,-0.14219102,-0.18098453,0.20620504,0.20931326,-0.011901631,-0.053382896
ASV 111,0.11755654,0.030322714,0.38470265,0.23174134,-0.20594725,-0.22479628,-0.0016505207,0.18026724,-0.036107793,0.06785797,-0.10586069,-0.08458306,-0.12331941,0.07321987,0.06433674,-0.069355205,-0.015684336,-0.19570497,-0.046045333,0.0032602097,0.055455945,0.10034562,-0.1387501,0.29921708,0.0060717966,-0.22430955,0.18978357,0.27944112,-0.067643896,-0.05534675
ASV 120,-0.046853032,0.095877185,0.34354833,0.032002144,-0.24861114,-0.191698,-0.08799535,0.11887809,-0.036810964,0.2195666,0.051477093,-0.036388565,-0.07126266,0.030684311,0.090650804,-0.014093863,-0.07485912,-0.13730392,0.10459631,-0.06926363,-0.045167353,0.05936701,-0.15268135,0.12856796,0.0036799584,-0.10662989,0.09491215,0.2676479,0.11317726,-0.06372434
ASV 121,-0.064086124,0.046933632,0.23910464,0.07200989,-0.1419178,-0.1646497,-0.08026761,0.107035115,-0.0064983405,0.17829448,0.039099287,0.0013045432,-0.045637704,0.060163423,0.02706637,-0.03062673,-0.041689906,-0.11274608,0.057588547,-0.02044845,-0.050455455,0.092011474,-0.18292172,0.1643059,0.0037153244,-0.1429082,0.123188265,0.2866906,0.021090493,-0.009589979
ASV 123,-0.08667459,0.048570126,0.35921043,0.024602221,-0.23501836,-0.1902956,-0.09074958,0.10041715,0.022302495,0.22913286,0.010577157,0.0097505655,-0.05956083,0.07622843,0.0527742,-0.006656104,-0.012799609,-0.11308106,0.10639187,-0.096931316,-0.032832447,0.11217784,-0.114733115,0.10721462,0.0116182985,-0.13571605,0.081600025,0.3117178,0.044893038,-0.040358726
ASV 124,-0.06329678,0.051136985,0.32249856,0.07840894,-0.17298964,-0.14363396,-0.0351462,0.11885756,-0.038089167,0.20857094,0.0575054,-0.021606002,-0.10282602,0.06847248,0.0565771,-0.002522428,-0.052693456,-0.12487421,0.03572919,-0.12096664,-0.05442632,0.12448088,-0.15639515,0.114235625,0.02979879,-0.119736135,0.08359597,0.27546686,0.08906375,-0.05944516
ASV 125,-0.06723214,0.10002464,0.35053903,0.0028768613,-0.21753226,-0.19631323,-0.06918387,0.10799569,-0.0009991918,0.20801342,-0.006477594,-0.0009505996,-0.09323695,0.035172842,0.061577983,0.017799174,-0.048839644,-0.15870638,0.114036165,-0.11812327,0.007074464,0.114917025,-0.118338436,0.146045,-0.0011995914,-0.12934107,0.04185684,0.29762068,0.10095845,-0.03527161
ASV 127,-0.019708052,0.012463212,0.23963036,0.12354274,-0.1419433,-0.25774345,0.018281415,0.22896002,0.07142361,0.2020464,-0.04520586,-0.062338784,-0.1872528,0.08586148,0.15074071,-0.012467469,-0.08602696,-0.11982471,-0.020107629,-0.03331639,-0.008458694,0.10182281,-0.064343855,0.20314993,-0.104832254,-0.2634842,0.115133844,0.22088894,-0.084462024,-0.10966381
ASV 131,-0.034562327,0.013143471,0.2176846,0.1821581,-0.20931265,-0.21658312,0.017824776,0.21224515,0.09675926,0.19936185,-0.0008930986,-0.021362549,-0.18188125,0.03484867,0.1520245,-0.045260094,-0.09635418,-0.054423604,0.04751119,-0.045420118,0.04310665,0.093193196,-0.04279802,0.23830321,-0.09808747,-0.24713969,0.11687727,0.23498689,0.0014325973,-0.09875269
ASV 137,0.034352865,0.113263346,-0.031618845,-0.02323085,0.060651053,0.09023252,-0.044348642,-0.047375083,-0.047517795,-0.058631513,-0.09367682,-0.12486472,-0.15320723,0.064408,-0.054612346,0.009709661,0.079529256,0.036905736,0.06171776,-0.072654225,-0.047302596,0.12877128,-0.11244776,-0.09862172,-0.03289277,-0.035281524,0.058010545,-0.0739858,-0.091650784,-0.05621006
ASV 145,-0.016827604,-0.006932995,-0.060930442,-0.087509856,0.0018941798,0.049206845,0.053944662,-0.101246245,0.008756701,-0.04848462,0.004300859,-0.08382613,-0.11129357,0.0190208,-0.049432464,-0.10829351,-0.023010889,0.026997956,0.153354,-0.14029187,-0.041766685,0.014494523,-0.108161844,0.0058269855,0.011530178,-0.00042488452,-0.019298568,-0.06843286,-0.024284963,-0.04612583
ASV 146,-0.009657456,0.028479565,-0.07029221,-0.06662212,0.008884749,-0.003720162,-0.0036225528,-0.10065856,0.07996558,-0.0603862,0.012505392,-0.09191694,-0.059112642,0.08219236,-0.039668713,-0.07199014,0.010541083,0.014126448,0.13441378,-0.1595858,-0.06919578,0.022199813,-0.039481197,0.056697864,0.015113841,0.032676443,-0.056268923,-0.038240656,-0.04479969,-0.0626597
ASV 148,-0.071444176,0.09506592,-0.3152974,-0.18823746,-0.00025152537,0.09614074,0.0712878,-0.16986702,0.2076908,-0.025402153,0.08697152,-0.23679984,-0.10105237,0.023425117,-0.06339872,-0.09443702,0.053111438,-0.024642779,0.1461526,-0.03374832,-0.00082110864,0.030428715,-0.24421228,0.06631637,0.02632378,0.030828536,0.037742276,-0.012243696,-0.009347885,-0.1123137
ASV 154,0.027821181,0.015261074,-0.165181,-0.19757162,0.020657508,-0.06283444,0.13219927,-0.042100433,0.15193348,-0.12589914,0.005224189,-0.13400456,-0.13190696,0.015441289,-0.08943775,-0.07927723,-0.011725625,-0.04156134,0.17985931,-0.019947067,-0.15524293,0.09685869,-0.119509704,-0.06057218,0.05187062,-0.027733276,0.06475941,-0.1250947,-0.089567564,-0.08856431
ASV 155,-0.012201363,0.05777476,-0.29943353,-0.087487675,-0.023726868,0.046274524,0.1473911,-0.12373244,0.18715641,-0.085004784,0.10170922,-0.29634446,-0.06538907,0.04776277,-0.10717617,-0.011636505,0.011393639,0.06031047,0.13588993,-0.09331389,-0.111420944,0.0694752,-0.1737648,0.10795433,0.07003694,0.045998853,0.008826971,-0.06101182,-0.06937053,-0.117785685
ASV 162,0.014018495,0.025388459,-0.30967063,-0.17531599,-0.019047128,-0.006304716,0.072549656,-0.1447541,0.19298586,-0.044731732,0.06345892,-0.23394527,-0.084166214,0.058757897,-0.17940731,-0.10716919,0.02314742,0.04471714,0.10655898,-0.031375185,-0.06959441,-0.009762464,-0.19363596,0.10277839,0.11715688,0.11115226,0.035678793,0.011994677,-0.019712344,-0.16038918
ASV 168,0.07556148,0.016262593,-0.13317811,-0.038822953,-0.018095486,-0.0009053097,0.12112444,-0.14980638,0.18755046,-0.08107319,0.06764316,-0.19188088,-0.1518808,0.036849283,-0.078650236,-0.12029393,0.020636532,-0.041580364,0.08918742,-0.0611494,-0.06280968,0.030774472,-0.12050469,0.021637797,0.1321067,0.07626234,-0.03881008,-0.07609242,-0.057182826,-0.058261264
