HILIC-neg_Cluster_0201: histidine,-0.045712885,0.10821805,0.023733297,9.093514e-05,0.12219744,-0.08232042,-0.07048248,-0.04650772,0.030239882,0.17980134,0.012735567,0.25377735,0.096994616,-0.04748207,-0.16797467,0.08564434,0.1640581,0.021828761,-0.10333121,-0.065471984,-0.018662205,-0.025543267,-0.10020131,-0.043804985,0.03794428,-0.17829143,-0.029520517,-0.077460445,0.14922911,0.11244779
"HILIC-neg_Cluster_0622: 1,2,3,4-tetrahydro-1-methyl-beta-carboline-3-carboxylic acid",0.087058164,-0.0062816455,-0.059766732,0.092631795,0.12304852,0.039675284,-0.075116225,-0.1022949,-0.09937759,0.12890524,0.067593835,0.13922034,0.04764059,-0.14231426,-0.08998627,0.008016836,-0.01331928,0.15885225,-0.10903738,-0.011428502,0.09000991,-0.013426648,-0.09838145,0.054303646,-0.033087652,-0.07243195,0.093536995,-0.15561983,0.16647035,0.1985816
HILIC-neg_Cluster_1170: lactose,0.0590669,-0.09416538,0.14666371,0.10902204,-0.005188685,0.049686883,-0.011525753,0.16773573,-0.20839773,0.07509681,-0.0048371763,-0.13906048,-0.02302307,0.011741543,0.16429536,-0.001273198,-0.03967117,-0.14390954,0.049522113,0.031946797,-0.15086664,0.043223497,0.11805014,0.21264704,0.055266377,-0.115896374,0.039036207,0.11978025,0.058796063,-0.09170508
HILIC-neg_Cluster_0073: threonine,-0.016800307,-0.020071419,0.0155573245,0.03339764,0.011768119,0.04942375,0.007892685,0.09265478,0.1559287,0.021223374,0.13362516,0.04545601,-0.09959624,0.050027687,-0.026792994,-0.065466374,0.019921664,-0.10646651,0.050859246,0.03447046,-0.010084943,0.085943796,-0.087507464,0.04670227,0.06211918,0.11402696,-0.10462235,0.12086742,-0.047237515,-0.14757232
HILIC-pos_Cluster_0927: piperine,0.077942565,-0.09160517,0.028952684,0.06865796,-0.0431906,0.10250586,-0.041106146,-0.070832685,-0.08596134,0.13093746,0.01986064,-0.10330409,0.07513375,-0.34142065,-0.03827876,0.0632356,-0.04198075,0.10507309,-0.05597806,-0.08430247,-0.11545765,-0.071442455,0.02535886,0.10395097,-0.07244148,0.1520316,0.028016914,-0.011595682,-0.053060498,0.25703636
C8-pos_Cluster_0123: sphingosine,0.15716931,0.08862683,0.11270557,-0.09544414,0.07138451,0.087242775,0.055487666,0.10991882,0.097895496,0.08252937,-0.021844542,-0.014250655,0.038453706,-0.054297965,-0.079935834,-0.1326507,-0.04708648,0.013000686,0.10192854,0.08351823,0.05591263,0.00878951,0.16119535,0.020609751,-0.026196972,0.12552777,-0.022453375,0.06452425,-0.038127277,0.003581346
HILIC-neg_Cluster_0118: malate,-0.090403534,0.01783127,0.025530754,0.16310433,-0.041725673,0.09730675,0.031830445,0.12836136,0.054960728,-0.059435442,-0.043528702,-0.1841667,-0.074384846,0.09807542,-0.004369499,-0.04990371,-0.026199143,-0.21666642,-0.015073713,-0.13122143,-0.11213966,0.08523978,-0.09159228,0.12654527,0.08805014,-0.051614564,-0.09691883,0.114685856,0.0070740576,-0.07113824
HILIC-pos_Cluster_0383: kynurenic acid,-0.073254615,0.015470904,-0.12879626,0.020295018,0.09820087,0.14299388,0.01577263,-0.038894888,0.031102533,0.05108924,0.06849788,0.055486053,0.12211564,-0.10888791,0.046887923,0.0026211354,0.092519805,0.15887865,-0.073923744,0.02155112,-0.009265304,-0.06720046,-0.047913726,0.047927838,-0.1339732,0.099566154,0.031146817,-0.09584979,0.03368397,0.33536255
HILIC-pos_Cluster_0405: caffeine,0.10300899,-0.0077221566,0.053552717,0.071426064,0.030894604,-0.06193784,-0.10501571,0.009263912,0.08402061,0.19060208,-0.037103534,0.21242371,0.09594848,-0.02689628,-0.009537955,0.13228303,0.15205248,0.076431446,0.07897418,-0.07578987,-0.20295551,-0.20944437,-0.14987504,-0.11236732,0.053407293,-0.2911803,-0.05128222,-0.07770339,0.08312365,0.1323021
HILIC-pos_Cluster_0384: N-acetylglutamic acid,-0.103854164,-0.045863815,0.06571545,0.082505055,0.08006953,-0.14964555,-0.00025520477,0.026498506,0.062173128,-0.022723446,0.15849096,0.13706405,-2.454256e-05,0.041739326,-0.014541637,0.049757633,-0.03466051,-0.055841506,0.0011729903,-0.013725138,0.016519506,0.110060796,-0.05860244,-0.15150979,-0.09214643,0.08518903,-0.026540102,0.061480876,-0.063949995,-0.07800613
HILIC-pos_Cluster_0048: betaine,-0.02051103,-0.06859719,-0.14355578,0.02999166,-0.159265,-0.033172995,0.065334566,-0.0613765,0.19962737,0.11109138,0.26934522,0.010393179,0.029754587,0.11553398,0.053093962,0.0053907083,0.04396851,-0.08355774,0.016795807,-0.007041275,-0.019358795,-0.1313388,-0.036124445,-0.02661619,-0.088222094,-0.05182438,-0.0044763694,0.10643891,-0.104054004,-0.16805978
HILIC-neg_Cluster_0103: acetylalanine,-0.06986325,-0.002120348,0.10531372,0.028032612,-0.005010389,-0.052932944,0.05726725,-0.043612648,0.15122248,0.02201794,0.22494479,0.027227273,-0.017589951,0.0020317233,0.08021272,-0.058950607,-0.10579666,0.021082152,0.02311176,-0.026018413,-0.008070512,0.0020304979,-0.14151698,-0.16671762,-0.053604726,-0.0043374356,-0.053328373,0.15038384,-0.004686016,-0.10921668
HILIC-pos_Cluster_0091: leucine,-0.068809755,-0.012534705,-0.026789952,0.05637243,-0.013590056,-0.00014232134,-0.042283326,-0.058106773,0.09172644,-0.07706847,0.1585001,0.1269732,-0.051088806,0.057582937,-0.02328467,-0.04000315,0.03376179,-0.04651729,0.04228637,0.06980016,0.02771737,0.080838524,-0.081874855,-0.020965682,0.022455832,0.14766464,-0.0026207415,0.0012740487,-0.0022952054,-0.16618474
HILIC-pos_Cluster_0082: N-methylproline,-0.082392745,-0.07430481,-0.055296164,0.10077436,0.0106774205,-0.07799747,-0.08934164,-0.07842952,0.09113246,-0.052474055,0.16507705,0.13786751,0.098032765,0.05780749,-0.06722724,0.027857902,0.054346684,-0.014164131,-0.05255991,-0.09076471,0.018019106,0.08361004,-0.006714937,-0.016646992,-0.035174876,-0.0068218024,0.051827703,0.1078714,-0.084335856,-0.15878168
C18-neg_Cluster_0490: docosapentaenoic acid,0.023150979,0.112004556,-0.013087875,-0.09471977,-0.08290327,0.075161085,0.0063677663,-0.09237877,-0.024970531,-0.06906523,-0.1404956,-0.106458336,0.078711346,0.14341463,-0.018323686,-0.023513976,-0.05707272,0.014629723,0.037541885,0.018822774,0.040542003,0.08276424,0.1513463,-0.0285585,-0.030216964,0.022772977,0.06560912,-0.0122459065,0.03136324,0.0071150493
HILIC-neg_Cluster_0331: sorbitol,0.0021997215,-0.04303442,0.11423727,0.08376513,-0.022352787,-0.0094999345,-0.07441999,0.19379376,-0.06218217,0.06624359,-0.04828598,-0.18258435,-0.07821587,0.056769073,0.12714247,-0.06717497,0.05088849,-0.21288489,-0.054813366,-0.043637387,-0.016116766,0.02692629,0.13584973,0.21867159,0.09921213,-0.008376615,-0.029652832,0.14185442,0.0596222,-0.07795433
HILIC-pos_Cluster_0114: 2-hydroxyphenethylamine,0.0600324,-0.069002524,-0.033543374,-0.11681437,0.007890408,0.12589109,-0.028861038,0.008523789,-0.0067045796,0.07852574,-0.0042496785,0.01777475,0.03419425,-0.23540334,-0.016326308,-0.099659696,0.02933989,0.04140939,-0.085177936,0.05933859,0.0148349535,-0.054090302,0.026587388,0.1527614,-0.05368777,0.24004668,0.102369465,-0.01698617,0.035276316,0.21506612
C18-neg_Cluster_1574: taurochenodesoxycholic acid,0.059248906,-0.120157234,0.0016729584,-0.030788288,0.102352776,-0.15994878,0.036204204,0.06175116,-0.08069329,-0.15503962,0.0224494,0.010740256,-0.08197726,-0.15795788,0.14256008,0.06901959,-0.084925205,0.1261628,-0.040484846,0.084947236,0.09203212,-0.0545653,-0.008881108,0.020999787,0.12798706,-0.047789853,-0.050485812,-0.07398349,-0.1419781,0.00042389045
HILIC-neg_Cluster_0365: azelaic acid,-0.11945595,0.120804854,0.0043065986,-0.013835641,-0.14916174,-0.02728079,-0.019830225,-0.07109948,-0.07415351,-0.06300496,-0.092296146,-0.08795064,0.006553134,0.16056038,0.08769864,-0.0049634,-0.008561859,-0.03876127,-0.033324607,0.04223376,-0.019404512,0.14220111,0.03699744,0.03418003,0.024525825,-0.01778429,0.080606185,-0.01286332,-0.013861113,-0.13417527
HILIC-neg_Cluster_0706: uridine,-0.0049281376,-0.16210985,0.111349426,0.11633799,0.057181124,-0.07054595,-0.16672684,0.10264345,0.058295913,0.11448332,0.036548823,-0.1280829,-0.033452533,-0.14566879,-0.014031828,0.090320945,0.07965041,0.020682923,0.07597529,-0.086249515,-0.0022162374,-0.004671438,0.006648921,-0.14545985,-0.018837515,-0.06790762,-0.09385649,0.17577162,-0.044986777,0.13310702
HILIC-neg_Cluster_0112: asparagine,-0.05556207,0.026634928,0.012803209,0.058739364,0.016892044,-0.077195585,-0.02972089,0.034172036,0.11173764,0.032732338,0.13129765,0.12413488,-0.11503053,0.048857782,-0.003110756,-0.11117146,-0.0009959051,-0.10044405,0.049712628,-0.027451511,-0.049833562,0.106965214,-0.15623055,-0.14981735,-0.06327708,0.15088315,-0.049274176,-0.0014252412,0.019845359,-0.13181494
HILIC-neg_Cluster_0040: pyrocatechol,0.023855848,-0.039137233,-0.13965295,-0.08485438,-0.1379481,0.08615706,0.046703774,0.11836684,-0.061153606,0.052705117,-0.09452495,-0.016535701,0.036542505,-0.17980717,-0.16235949,-0.19412202,-0.082646176,-0.04770522,-0.14005369,-0.08478433,-0.10303715,-0.05260922,0.08292504,0.14355995,-0.106875,0.12373469,0.14185847,-0.01737311,0.10518423,0.24990478
HILIC-pos_Cluster_0049: threonine,-0.030758312,-0.012973373,0.032792926,0.04068122,-0.0013346453,0.04310422,-0.006510387,0.11155266,0.15900996,0.004138025,0.13552296,0.038172957,-0.102818005,0.05262431,-0.04843984,-0.065015145,0.018417317,-0.112456545,0.061617613,0.02135854,0.009214495,0.064638175,-0.09276699,0.059969585,0.04061325,0.11145148,-0.09871786,0.094216004,-0.058693063,-0.14686762
HILIC-neg_Cluster_0324: tyrosine,-0.0056594694,-0.07816822,-0.09912666,-0.061679147,-0.026794394,0.057172813,-0.008539562,0.0040816674,-0.08611899,0.041686773,-0.014491229,0.036285218,0.06269254,-0.15542343,-0.07621384,-0.046603452,-0.020506337,0.08704241,-0.092485,0.0129501475,0.012196303,0.028107174,-0.028506879,0.10604975,-0.16623834,0.23538329,0.09791184,-0.07879457,0.050229445,0.160776
HILIC-pos_Cluster_0008: alanine,-0.044099625,0.029939555,0.020377466,0.05303776,-0.10339481,0.04867965,0.01372514,-0.00027064132,0.16817884,0.0056303963,0.19439413,0.11925944,-0.1142228,0.060618293,-0.054908596,-0.07206712,-0.019496866,-0.040302616,0.024737194,0.07279092,-0.0117735,0.009438521,-0.13868019,-0.055430196,0.006492133,0.11374518,-0.07920072,0.07728924,0.034976933,-0.20948233
HILIC-neg_Cluster_1571: glycocholate,-0.0057325107,-0.10128261,-0.027561491,-0.0061363014,0.13094148,-0.14628372,0.03306441,0.017281763,-0.07801178,-0.11839902,0.024909355,-0.006479448,-0.050351843,-0.11327639,0.12442613,0.04602072,-0.034487195,0.097687766,-0.022430977,0.04325047,0.090390995,-0.008481597,0.0007757628,0.0134882685,0.12310963,-0.015123773,-0.07132721,-0.09932537,-0.16678964,-0.015649043
HILIC-neg_Cluster_0220: 3-methyladipate-pimelate,-0.09913369,0.04822104,-0.022112781,0.10504279,-0.18426195,0.034012463,-0.020489205,-0.1289547,-0.107587464,-0.1192865,-0.029684486,-0.034722485,0.019073255,0.14744294,0.042383783,-0.052686222,0.04029001,-0.052044876,-0.020251937,-0.038013343,0.0012884709,0.0268491,-0.016260069,0.062274482,0.10325365,0.04954196,0.046672825,-0.008304728,-0.029464398,-0.15760754
HILIC-pos_Cluster_1017: sphinganine,0.02696684,0.09647497,0.11118496,-0.06825561,0.09044147,-0.07196481,-0.027762545,0.16480999,0.067087084,0.052246004,0.08444817,-0.04160811,-0.031160207,-0.074344024,-0.03885536,-0.051100355,0.010724214,-0.04417219,0.044732288,0.16435331,0.020615678,0.08046792,0.05819428,0.10520969,0.035356272,0.080992,0.035176307,0.05791308,-0.13004805,-0.13764122
C18-neg_Cluster_0171: palmitic acid,-0.076254986,0.14300929,-0.0071202912,-0.04140034,-0.12977952,-0.028396573,-0.00357925,-0.06853396,-0.053254835,-0.085965686,-0.10218311,-0.085875906,0.0370263,0.15621862,0.06633491,-0.012688733,-0.030467283,-0.022808146,-0.0051650507,0.05582946,0.009184491,0.12455481,0.06671255,0.016479587,0.024417872,-0.024179896,0.07095738,-0.015803117,-0.04232261,-0.13495015
C18-neg_Cluster_1465: taurolithocholic acid,0.065186985,-0.09642443,-0.00954584,-0.048498333,0.12366186,-0.16824715,0.02747919,0.050975803,-0.09067566,-0.1487046,0.011502421,-0.007086886,-0.096617,-0.1749816,0.11574437,0.053200502,-0.08959358,0.11960832,-0.026498506,0.08188803,0.099516325,-0.051324025,-0.032242864,-0.006986295,0.13082428,-0.033044394,-0.036349118,-0.06219225,-0.12919474,-0.014600432
HILIC-neg_Cluster_0087: thymine,-0.02347753,-0.0367907,0.12761039,-0.007359334,0.10933343,-0.029732,-0.06281517,-0.024449622,0.14103031,-0.008667754,0.14283146,-0.052276984,0.0013325006,-0.07674859,0.039653078,-0.09101394,0.08189378,0.018152885,-0.03446308,0.07807168,-0.13077107,-0.29586086,-0.041191038,-0.2075618,-0.20496105,-0.07344191,-0.047170997,0.07500609,0.0340808,0.023355618
HILIC-pos_Cluster_0244: methionine sulfoxide,0.025812361,0.036243863,-0.048041206,0.08590509,-0.1351759,-0.02304439,-0.058507897,-0.01754729,0.038070913,0.034512293,0.09696346,0.13272078,-0.14520736,-0.029628411,-0.044331815,-0.0332051,0.0403213,-0.023899188,0.1351392,0.10032247,0.021689616,0.038462292,-0.101355486,-0.057646085,-0.036186274,0.16166243,-0.076514915,0.11301182,0.030311158,-0.22689764
HILIC-neg_Cluster_0288: suberate,-0.12932247,0.12031241,-0.0016217822,0.0052056327,-0.1580778,-0.025262535,-0.027905438,-0.07012932,-0.07366014,-0.06065239,-0.09391118,-0.08088138,-0.0015614604,0.15722063,0.07838673,-0.007476583,-0.0074753393,-0.04746964,-0.04265976,0.04061835,-0.027833933,0.14108565,0.026735038,0.039246704,0.017698951,-0.016087469,0.08023438,-0.015118893,-0.012250343,-0.14026552
HILIC-neg_Cluster_0254: urate,0.08858215,-0.1325118,0.067696445,0.06310961,0.07282349,-0.1635371,-0.15816449,-0.034515437,0.100544274,0.15737866,-0.030786674,-0.0467929,-0.019591745,-0.027739359,0.10856681,-0.12492713,0.11701602,-0.0139220795,-0.0044703544,0.07349792,-0.1935885,-0.27005127,-0.12501943,-0.29381305,-0.07542663,-0.014214574,-0.045362905,0.08309759,0.05356651,0.033129703
C8-pos_Cluster_0166: sphingosine,0.14215256,0.09466751,0.11133685,-0.09813844,0.07753628,0.108272515,0.051488597,0.09995511,0.113092564,0.080416255,-0.025006995,-0.026804585,0.042868055,-0.072329976,-0.071519285,-0.1292542,-0.03503899,0.0048484127,0.09958796,0.094061024,0.072654,0.0009420606,0.15094627,0.015795711,-0.014204967,0.12617376,-0.019227812,0.055810038,-0.026477477,-0.0052587534
HILIC-pos_Cluster_0658: geranyl acetoacetate*,0.115052745,0.07800648,-0.028075986,0.023958279,0.015387925,0.22691262,0.023138136,-0.01064539,-0.016805187,-0.12190031,-0.039918933,-0.04124877,0.045663998,0.17210685,-0.024462298,-0.030401401,-0.067790605,-0.08016163,0.079033166,-0.13939328,-0.12768182,-0.07651509,0.16881405,-0.030158386,-0.08564752,0.032595687,0.046076108,0.07972145,-0.050282132,0.14103842
HILIC-neg_Cluster_1303: lithocholate,0.023875128,-0.041331206,-0.08043683,-0.006481001,0.04470856,-0.07348457,0.0721151,-0.03011465,-0.15470502,-0.16882816,-0.10418365,-0.0944197,-0.04878741,0.0064213155,0.1335777,0.0064408737,-0.039312914,0.06801553,0.014726484,0.048069265,0.038063433,-0.02863452,0.03868212,0.10378939,0.18391557,-0.025094582,-0.04948303,-0.14585567,-0.13856289,-0.03826849
HILIC-pos_Cluster_0246: 7-methylguanine,0.07201213,0.01648669,0.08311522,0.067122035,0.030314682,-0.13006143,-0.105893634,0.06825368,0.05851841,0.17828734,-0.055589158,0.24900398,0.08712232,-0.022064669,-0.054445263,0.072297245,0.17319143,0.077532195,0.050951466,-0.054921996,-0.15270366,-0.24948621,-0.17486562,-0.112066254,0.040668093,-0.2789737,-0.0019945395,-0.04312619,0.08640977,0.11801541
C18-neg_Cluster_1196: glycodeoxycholic acid,-0.00033568914,-0.09263838,-0.02167724,-0.009024705,0.13001135,-0.141757,0.028104374,0.012533131,-0.07136926,-0.12224645,0.0334426,-0.0014331943,-0.048819505,-0.108457126,0.11809503,0.034894787,-0.04248328,0.10038464,-0.018827291,0.04640675,0.09091345,-0.0077633085,-0.002199631,0.010998819,0.118843764,-0.017553344,-0.0644698,-0.10389236,-0.17471594,-0.012341718
HILIC-pos_Cluster_0524: N-acetyl-L-arginine,-0.038896676,-0.034585122,0.08683513,0.0036948961,0.09354297,-0.1261671,-0.1057078,-0.034443185,0.0384976,0.038625926,0.21757342,0.09566472,0.019577816,0.032142874,0.0019928634,0.054404013,0.10713161,0.0068860995,-0.015941985,-0.008111661,0.06991163,0.11002787,-0.025201794,-0.14043285,-0.085681126,0.01881862,-0.02727214,0.04242789,-0.03977049,-0.08978001
HILIC-pos_Cluster_0092: isoleucine,-0.0606229,-0.005419564,-0.023836093,0.054546524,-0.016496496,0.0017379511,-0.032892447,-0.050069958,0.08512119,-0.065706685,0.16839665,0.11800825,-0.066809826,0.08025829,-0.02356055,-0.025459968,0.047127116,-0.041342527,0.015342954,0.07385907,0.026639499,0.0800118,-0.08182132,-0.032752983,0.026566023,0.16092393,-0.008900668,-0.0021607263,-0.015716115,-0.15412632
"C18-neg_Cluster_0183: 1,2,3,4-tetrahydro-b-carboline-1,3-dicarboxylic acid",0.051440265,-0.023092655,-0.085024886,0.05827811,0.09907997,0.057433017,-0.031234387,-0.057733312,-0.07204043,0.17059122,0.048738506,0.10025681,0.059223834,-0.14996663,-0.08896165,0.053622704,-0.015228813,0.15331328,-0.13266581,-0.040802035,0.12412707,-0.02707862,-0.14717448,0.051620666,-0.0362461,-0.06348647,0.060078036,-0.19686301,0.17929338,0.17285308
C18-neg_Cluster_1372: cholate,0.013135193,-0.06636278,-0.078196056,-0.0038632192,0.052036714,-0.07632734,0.06659411,-0.009168473,-0.163005,-0.17206249,-0.110381946,-0.09205105,-0.057739537,-0.002008482,0.14341517,0.017770452,-0.040519554,0.05352839,0.00079012226,0.04904693,0.04448364,-0.025499832,0.03523844,0.11705866,0.18590975,-0.03670054,-0.05166238,-0.1375807,-0.12691262,-0.032447338
C18-neg_Cluster_0530: 13-docosenoate,0.020112813,0.11623307,-0.010197829,-0.09854663,-0.081428595,0.06793309,0.00877032,-0.090915084,-0.028193178,-0.0689982,-0.14193648,-0.110506736,0.07807983,0.13346839,-0.011176871,-0.021327842,-0.056956414,0.020593736,0.03394299,0.027274996,0.041535232,0.08354882,0.15090927,-0.020989645,-0.028329013,0.020286042,0.06900624,-0.017272754,0.022011952,0.006332014
HILIC-pos_Cluster_0150: 4-guanidinobutanoic acid,-0.08841618,-0.012142243,-0.07391017,-0.03190418,-0.05328175,-0.10479816,-0.087228775,-0.04956898,0.108597845,0.056475464,0.17452644,0.062663555,-0.09350273,0.08327931,0.04093918,-0.013188326,-0.0002951243,-0.18709804,0.11221191,-0.011996672,-0.034719646,0.0742326,-0.057457156,-0.02610606,-0.11587943,-0.039077684,-0.10765213,0.0063667013,0.11512067,-0.10933336
HILIC-neg_Cluster_0079: 4-hydroxybenzaldehyde,0.027374541,-0.052023817,-0.14616194,-0.03661523,-0.09808699,0.15253371,0.022215046,0.0717025,-0.16138642,0.037085086,-0.051659454,-0.02069168,0.059556697,-0.16775823,-0.024477862,-0.06299941,-0.04546576,0.00028940843,-0.07905534,-0.06451633,-0.11760608,-0.036811315,0.069983505,0.08348421,-0.11805206,0.18777695,0.11767134,-0.15929933,0.038879324,0.2558201
C18-neg_Cluster_1385: maslinic acid,0.055853903,-0.04713767,-0.09551779,-0.0795669,0.07698577,0.044645354,0.053149804,-0.020677013,-0.10964013,-0.15467787,-0.16751406,-0.1637296,-0.037432775,0.011768511,0.0327823,-0.026900299,-0.068794444,0.10189668,0.012604177,0.046055477,0.070659176,-0.0004235905,0.07215313,0.111360036,0.1216011,-0.032459553,-0.03365558,-0.08437594,-0.06477855,0.09111551
HILIC-neg_Cluster_0181: hydrocinnamic acid,-0.0036285773,-0.023583096,-0.10743872,-0.05211139,-0.1185495,0.10577684,0.015907519,-0.122706145,-0.10780299,0.008336135,-0.07365449,-0.08772196,0.116854444,-0.014821809,-0.042317092,-0.03833943,-0.030706747,0.08803008,-0.07226608,-0.0076623764,-0.01183263,0.045450106,0.052514352,0.120410435,-0.11480513,0.13448103,0.07370931,-0.14145967,0.08715342,0.16001762
C18-neg_Cluster_0672: nervonic acid,0.020181296,0.11633208,-0.010230877,-0.09851112,-0.08144984,0.06788994,0.008703532,-0.09086561,-0.028179482,-0.068965994,-0.14185406,-0.11040282,0.07812314,0.1335053,-0.011215616,-0.021376522,-0.05708447,0.020455495,0.033981793,0.027333498,0.0416504,0.08352259,0.15095115,-0.020856382,-0.02826454,0.020218983,0.06904634,-0.017298825,0.021952197,0.0064102034
C18-neg_Cluster_0394: 9.10-diHOME,0.017854434,0.08159205,-0.0041676634,-0.08956333,-0.01108737,0.07714569,0.02063634,0.006644056,-0.027716765,-0.05553536,-0.16282807,-0.18046798,0.057711106,0.0848363,0.015844297,-0.013822665,-0.062107917,0.0017929466,0.03200075,0.02660447,0.029177094,0.097461395,0.16571425,0.03501667,0.014001947,-0.0025391662,0.050053094,0.022857876,0.025119321,0.036777075
HILIC-pos_Cluster_0230: carnitine,-0.10948586,-0.020945286,-0.043299828,0.072816685,-0.007425577,-0.046075553,0.050910853,0.07563042,0.07318124,0.032663357,0.16887404,-0.04928044,0.017179413,0.06668123,-0.0013110229,0.03025461,-0.06668549,-0.18249308,0.07104369,-0.08441327,0.0089387745,0.038020164,-0.095611036,0.009960859,0.0143233165,-0.0062128208,-0.04619299,0.19925919,-0.1462865,-0.028403133
