HILIC-neg_Cluster_0392: citrate,-0.07956188,0.12264741,0.050389517,-0.14785318,-0.056845028,-0.009921577,-0.098417126,-0.11647439,-0.028193649,0.17945929,-0.11851933,0.04438815,-0.08676665,0.05117467,0.061664652,0.08644028,0.16270272,-0.07493441,0.15021549,-0.048724994,0.042379692,-0.062378723,-0.07327743,-0.01745129,-0.0586693,-0.07060389,-0.112689935,-0.096143916,0.064848654
"HILIC-neg_Cluster_0622: 1,2,3,4-tetrahydro-1-methyl-beta-carboline-3-carboxylic acid",0.024667514,-0.052542478,-0.042756684,0.20010842,0.06722817,-0.081064075,0.07911646,0.140848,-0.19428614,-0.08186639,-0.058177914,0.058455873,0.06149492,0.22732817,0.064929165,-0.018802734,-0.19462387,-0.12019671,0.057548724,0.031200329,-0.08702203,-0.0026288475,0.07418054,-0.03701418,-0.010531721,0.08207014,-0.03515291,0.11672596,0.03130359
HILIC-neg_Cluster_0156: caprylic acid,-0.012491384,0.06171821,0.025013799,-0.24055336,0.108290926,-0.059196174,-0.035892587,0.06329633,0.11110125,0.09093998,0.09109327,0.0747635,-0.024226679,0.004991029,-0.054469164,0.04267141,0.09834819,0.0961331,0.059334297,-0.019321956,-0.011399489,-0.048203804,-0.056543913,-0.04306304,-0.005903349,0.041552644,-0.0061264443,0.0074386015,-0.0383638
"C18-neg_Cluster_0183: 1,2,3,4-tetrahydro-b-carboline-1,3-dicarboxylic acid",0.028932562,-0.043861724,-0.05581756,0.20706247,0.057181053,-0.08165184,0.05632641,0.10938472,-0.19692186,-0.04755644,-0.035013083,0.060297836,0.06142753,0.24514481,0.010485678,-0.022333818,-0.22429764,-0.12762111,0.07511454,0.0024550036,-0.082581855,0.017218417,0.090670094,-0.068160884,-0.0355952,0.08326528,-0.0026989765,0.10663599,0.024321022
C8-pos_Cluster_0123: sphingosine,0.005199858,-0.04253963,-0.002844958,0.0052451603,0.0568346,-0.014989737,0.035289045,-0.09282396,-0.12073157,-0.17614365,-0.026928969,0.07186773,0.07817129,-0.19087005,-0.08672056,0.13418783,-0.017009495,0.05053892,-0.14657307,0.025444718,0.04355449,0.09768664,0.06606309,-0.005015658,0.07171247,-0.07849922,-0.04665414,-0.062798664,-0.008322675
HILIC-neg_Cluster_0033: malonate,-0.11567301,0.05800283,0.034879528,-0.08266305,-0.042875625,-0.029114317,0.0060494514,-0.045968678,0.2024357,0.1977203,-0.035653584,0.10925959,0.16676535,0.056866873,0.10505288,0.10910846,0.1614674,0.036798485,0.051075354,0.099053964,-0.029781152,-0.13950092,-0.11584801,0.1324518,-0.09334892,-0.11658407,0.006898394,-0.08388154,0.042051826
"HILIC-pos_Cluster_0521: L-1,2,3,4-tetrahydro-beta-carboline-3-carboxylic acid*",0.019947652,-0.04232016,-0.052962277,0.19576408,0.061523464,-0.078120194,0.036284477,0.09703535,-0.21380405,-0.048142597,-0.037035648,0.057025675,0.03993596,0.21892335,0.04409607,0.0058230436,-0.2458773,-0.1070035,0.07154935,0.028760577,-0.09006551,-0.0062248064,0.11295232,-0.063221425,-0.0185644,0.092654236,-0.029856982,0.09997359,0.03136673
C8-pos_Cluster_0416: cholesterol,-0.028103754,-0.05025482,0.03460556,0.00803265,-0.19056582,0.021875175,-0.094785824,0.12790321,-0.17657408,-0.18995713,0.19247802,0.1084297,-0.017154092,-0.09121277,0.05790527,0.036054783,0.12201411,-0.037031494,0.09972164,0.0061359806,-0.056837905,0.055860404,0.083246626,-0.012498029,0.062999606,0.0051360484,0.088675,-0.053767696,-0.117873736
HILIC-neg_Cluster_0066: valine,-0.03947688,0.056938935,-0.10693386,-0.027207607,0.13276874,0.11242443,0.07275571,-0.07568945,0.02613382,0.1550317,0.03385294,-0.15442243,0.070152536,-0.0009804313,0.04792687,0.004320588,-0.010154543,0.07252576,-0.0615494,0.016709926,0.10584053,-0.022102641,-0.06941564,0.038321566,-0.0009544793,-0.110539,-0.08457445,-0.08004497,-0.030726656
C18-neg_Cluster_1372: cholate,-0.060893953,0.060256045,0.0016647431,-0.11232541,-0.12024668,0.07968521,-0.06892787,0.14693378,-0.0918774,-0.061055556,0.11790722,0.038751412,-0.08509558,-0.02379204,0.08192799,-0.12885487,0.1430993,0.047844462,0.18738239,-0.012208018,-0.006930425,0.060151327,0.088531025,-0.01736214,0.025741871,0.015944289,0.0932787,-0.04053573,-0.09436775
HILIC-neg_Cluster_0232: acesulfame,-0.017851654,-0.20222862,0.030920416,0.082161576,-0.13861693,0.027845193,-0.112090714,-0.15176831,-0.020850277,0.031035857,0.0016996406,-0.12190975,-0.014282877,0.08275668,-0.018255336,0.11199581,0.16874981,-0.013537728,-0.26571974,0.04966817,0.049571987,-0.009180053,-0.13514337,0.17254636,0.081423886,0.10528024,-0.067457296,-0.015049898,-0.04614895
HILIC-neg_Cluster_0824: inosine,0.12175937,0.024355516,0.12093494,0.17325737,-0.17160437,-0.04586389,-0.042245593,-0.008208774,0.026745953,-0.11329357,-0.18079655,-0.17662464,0.026312087,0.11354482,-0.075210996,-0.103890516,-0.12998231,-0.053147033,0.04676348,0.12851888,-0.01120763,-0.0083209695,0.12566118,0.028812276,-0.1556067,-0.06989305,-0.061907962,0.19009505,0.11117523
HILIC-pos_Cluster_0374: N-acetylspermidine,-0.006467908,0.0047085313,-0.14494991,0.07593238,-0.06509166,-0.004024249,0.09116769,-0.14714901,0.10378676,-0.0948693,0.056724217,-0.19124435,-0.009632523,-0.022992862,0.014783689,0.06068758,-0.028377686,-0.014966423,-0.22312625,0.027027758,0.23129858,-0.14890411,-0.0036658419,0.07622928,0.024084223,0.12083091,0.08147231,-0.0026372194,0.08049826
HILIC-neg_Cluster_1403: cholate,-0.06086524,0.060220327,0.0015942275,-0.112399675,-0.12027858,0.07969324,-0.06891522,0.14688966,-0.091887094,-0.06104561,0.11786264,0.03879397,-0.08504,-0.023799146,0.081938975,-0.1288596,0.14306621,0.047849678,0.18740374,-0.012224157,-0.0069536767,0.06009486,0.088587254,-0.017350161,0.025773015,0.015971296,0.09331263,-0.04053774,-0.09435707
C18-neg_Cluster_0927: alpha-muricholate,-0.059899874,0.079268254,0.00953373,-0.109010935,-0.14349258,0.07797343,-0.062479038,0.13501804,-0.100779034,-0.058100805,0.10131734,0.040062334,-0.085236885,-0.017608533,0.07196776,-0.13157092,0.16041493,0.031385336,0.19706622,-0.02189191,-0.017284013,0.0720502,0.09735736,-0.014609228,0.029319039,0.0052692457,0.08402776,-0.038198892,-0.079096906
HILIC-pos_Cluster_0384: N-acetylglutamic acid,-0.10141964,0.0071828463,-0.064114824,0.04498106,0.15601213,0.006959144,0.041277234,-0.11092254,0.15013975,0.017572127,-0.050296143,-0.19607142,-0.06162501,0.024821673,0.0065093483,-0.106082484,-0.020099176,-0.01005149,-0.009321625,0.012492578,0.1461329,-0.025997015,-0.042323522,0.032309506,0.083490156,-0.040454205,-0.028313616,0.012299978,0.06260417
C18-neg_Cluster_0025: acesulfame,0.11179341,-0.21723118,0.04722329,0.06074984,-0.14613217,0.029858718,-0.0696674,-0.14645123,0.04324759,0.072536334,0.04060672,-0.08859556,0.024059033,0.072884366,0.07746551,0.09051431,0.13315076,0.030500406,-0.2878964,0.13882264,0.017725982,0.009705651,-0.11197278,0.127995,0.094880894,0.053043026,0.05887298,-0.018442512,-0.015758112
C18-neg_Cluster_1081: glycolithocholic acid,-0.07712614,0.045429684,-0.07758788,-0.007065936,-0.06476086,0.073449455,-0.001962653,0.08333067,-0.040885456,-0.14312516,0.04497592,-0.10098058,-0.09793805,-0.0062283822,0.07676706,-0.15734561,0.02555009,0.04300681,0.11450418,-0.008375932,0.060626913,0.07031547,0.107958764,-0.004589872,0.07554046,0.033835933,0.13383394,-0.025335792,-0.06880704
C8-pos_Cluster_0988: sphingosine,0.027960628,-0.056040898,0.0032594244,-0.0026390753,0.05548586,-0.03915293,0.055625726,-0.077530466,-0.124191865,-0.18334213,-0.03892427,0.06810164,0.07221983,-0.18562281,-0.09971268,0.11943723,-0.021406583,0.029110845,-0.12064438,0.012782552,0.06939152,0.10086995,0.029771008,0.031193454,0.070793115,-0.10210117,-0.042547006,-0.076624416,-0.019995185
C18-neg_Cluster_0256: stearic acid,-0.012894303,0.047646202,0.036366455,-0.24778973,0.1083196,-0.062398713,-0.029163266,0.060701005,0.096253075,0.052085716,0.10159067,0.07472023,-0.025674326,-0.01919368,-0.053213526,0.04654936,0.10153485,0.1023458,0.060711883,-0.019667082,-0.012050781,-0.03836644,-0.037860803,-0.046625044,-0.0074141934,0.043256097,0.0018725058,0.010098906,-0.054376863
C18-neg_Cluster_1465: taurolithocholic acid,-0.06606962,0.051694315,-0.09619209,0.051747035,-0.13010061,0.04254856,-0.018607683,0.09575431,-0.06949308,-0.19123162,0.049214464,-0.06762132,-0.120044395,-0.012812786,0.08352907,-0.17349057,0.034099746,0.07861119,0.07283576,0.028691353,0.08041318,0.010306946,0.09310804,0.009063715,0.09030298,0.036048476,0.15044563,-0.04687881,-0.12014327
HILIC-neg_Cluster_0841: heptadecanoate,-0.012684052,0.0449315,0.033269864,-0.24629353,0.10791962,-0.062207565,-0.02786872,0.06101271,0.10005741,0.052254602,0.10241817,0.07699691,-0.029207837,-0.020004615,-0.055253915,0.04528468,0.1007438,0.100901365,0.0629068,-0.018008359,-0.010745999,-0.038216826,-0.037223697,-0.05127968,-0.009264631,0.040744927,0.0015264301,0.0068202694,-0.053269196
HILIC-neg_Cluster_0035: serine,-0.093940146,0.118993886,-0.062476266,0.030722946,0.011653415,0.08464016,0.100425094,-0.10633565,0.061994273,0.09617901,-0.08924074,-0.10527712,0.1803519,-0.016481925,0.051179346,0.048594933,0.021188552,0.08944803,-0.10066687,-0.016318358,0.11582666,-0.057766072,-0.025871346,0.09550323,0.05381878,-0.19918023,-0.072616264,-0.08872018,-0.02811884
HILIC-neg_Cluster_0117: aspartate,-0.114335604,0.10870678,-0.108314514,0.021509565,0.09051181,0.13115105,0.076791994,-0.056506995,0.12206801,0.14009607,-0.024494227,-0.02022612,0.08552279,0.0051495084,0.042592596,0.05648119,-0.044318568,0.063585676,-0.042914428,0.09075856,0.1546182,-0.084469974,-0.07371489,8.479212e-05,0.013386776,-0.1349468,-0.08773411,-0.0724562,0.07312409
HILIC-pos_Cluster_0157: lysine,-0.046536777,0.11471735,-0.05917703,-0.05612655,0.18417561,0.016826415,0.042384844,-0.01133395,0.044936676,0.08438889,-0.0380647,-0.12553927,0.023075473,-0.017927347,0.030651558,0.0011407248,-0.038628258,0.12597318,-0.03844354,0.01756536,0.079265654,-0.090587564,-0.090689994,-0.015764404,0.07954494,-0.029593233,-0.07873533,-0.0019055073,0.01908407
HILIC-neg_Cluster_0296: citrulline,-0.06489862,0.10987332,-0.057798374,-0.008609869,0.124587744,0.055049084,0.06994468,-0.055652916,0.118691295,-0.014087873,-0.09855804,-0.22155055,-0.01733651,-0.008787239,0.019775653,-0.045097183,-0.136994,-0.033634145,-0.0436492,-0.007943809,0.057579692,-0.09757994,-0.111949325,-0.008473367,0.048881225,0.0044080405,-0.011445846,-0.0037594344,0.07678391
HILIC-pos_Cluster_0822: inosine,0.11709811,0.01161365,0.11601225,0.17007016,-0.18606724,-0.05674476,-0.03944882,-0.008950411,0.039568443,-0.11009355,-0.18647283,-0.17371659,0.024889754,0.1145651,-0.06276003,-0.09074528,-0.1324809,-0.051363826,0.06032106,0.12114694,0.003940758,-0.0019841362,0.12579575,0.015857188,-0.15974502,-0.067958735,-0.05700147,0.18463124,0.123461306
C8-pos_Cluster_0288: palmitoyl glycerol,0.033510715,0.14703442,0.09242582,-0.20822777,0.015232318,-0.07281442,-0.037145652,0.030232947,0.035345227,-0.006131156,-0.020002054,0.10125549,0.014331888,-0.040067576,-0.100388765,0.0029912044,0.1804743,0.08625328,0.093527585,-0.056678735,-0.003149275,-0.008662184,0.0434718,-0.014473288,0.010109724,-0.0037860342,0.042351007,-0.026523734,-0.01901772
HILIC-neg_Cluster_0125: phenylacetate,0.08026064,-0.09564147,0.03355173,0.076276764,0.06742181,-0.079264216,-0.02410023,0.10174452,-0.10721605,0.060919702,0.076290846,0.21163379,-0.038379356,0.026351968,0.021524021,0.033644073,-0.060149826,0.0061200145,0.06078929,-0.17550084,-0.17846105,0.08719288,-0.1407346,-0.04919095,0.0744725,0.040222906,-0.001805893,0.004631095,0.026473964
HILIC-neg_Cluster_0331: sorbitol,0.015599688,0.29289785,0.046449967,-0.024634648,-0.07535396,-0.037562843,0.012396336,-0.090992056,-0.056702472,0.08209528,-0.036692813,0.10760934,0.12606055,-0.098889396,-0.1213183,0.022186892,0.26613766,0.042957544,0.089038186,0.11700048,-0.0016320691,0.039838795,0.02414016,-0.021798639,-0.042009864,-0.039837364,0.019546838,0.052109532,0.13296862
HILIC-neg_Cluster_0105: leucine,-0.03042393,0.060364075,-0.097937636,-0.054643515,0.1595979,0.10026014,0.03589325,-0.064011894,-0.006299472,0.13315822,0.004838232,-0.15793346,-0.012361332,-0.000624738,0.07192613,-0.0025525312,-0.016814128,0.079149164,-0.034262706,-0.0035988223,0.0913254,-0.037740145,-0.05917597,-0.019358419,0.0469794,-0.089439526,-0.08163018,-0.04143582,-0.011661287
HILIC-neg_Cluster_0324: tyrosine,0.04783709,-0.06670911,-0.09156562,0.18286082,0.07662711,-0.017235624,-0.040543802,0.043780036,-0.12773381,-0.003619137,-0.008502425,0.13742396,0.011994254,0.065342166,0.073512614,0.012435538,-0.13478304,0.037914902,-0.01609353,-0.14083882,-0.1170027,0.1564529,-0.121851884,-0.06061067,0.12699325,-0.014678871,0.0045917523,0.0027246943,0.055380076
HILIC-neg_Cluster_0697: pentadecanoate,-0.01009907,0.06296845,0.025400143,-0.23802508,0.106913686,-0.059702326,-0.03701338,0.06136043,0.11022698,0.09205888,0.090054356,0.07577442,-0.027453957,0.0019297453,-0.054804437,0.043922737,0.097494066,0.096411556,0.060350884,-0.018009057,-0.009577775,-0.050601546,-0.05986888,-0.047185328,-0.00594575,0.04150076,-0.0035242613,0.008005299,-0.042055547
HILIC-pos_Cluster_0024: serine,-0.06357029,0.11296121,-0.06296829,0.02890838,0.008890287,0.08009952,0.111986935,-0.0730185,0.08161791,0.12569232,-0.11152008,-0.10893074,0.18061256,-0.060491342,0.047093615,0.032888666,-0.00022643749,0.10370205,-0.10140881,0.015088053,0.09538397,-0.036317587,-0.010771643,0.08018369,0.037823826,-0.18913566,-0.05203361,-0.13351008,-0.005519567
HILIC-pos_Cluster_0062: nicotinic acid,0.05561635,-0.12295054,0.024061441,0.28861618,0.018064413,0.008405394,0.077173926,0.06838525,-0.15591496,-0.028171638,-0.14320803,0.16766344,0.028799007,0.24045072,-0.009053072,0.0133820195,-0.11992171,-0.06700166,-0.040261734,-0.11640948,-0.10774652,-0.0815048,0.0013516293,-0.10717891,-0.09482306,0.011040864,-0.04239565,0.10289948,0.042162366
C18-neg_Cluster_1273: cholate,-0.060920354,0.060177285,0.0016460903,-0.11235539,-0.12031221,0.07972572,-0.06881154,0.14689471,-0.091829136,-0.061067536,0.117864326,0.03878588,-0.085095935,-0.023781415,0.08201399,-0.12879875,0.1431331,0.047924764,0.18739095,-0.012231615,-0.00697555,0.06007915,0.08859143,-0.017447818,0.025757676,0.015974604,0.09329482,-0.04052821,-0.09431305
HILIC-neg_Cluster_0133: 4-nitrophenol,0.110344164,-0.042210802,-0.013847873,0.33406296,-0.0063524605,-0.004348689,-0.050903924,-0.01892602,-0.01246732,-0.036582567,0.0811898,0.21668251,0.027290687,0.17859532,0.046286717,0.1175568,-0.14130509,-0.054045204,-0.031703956,0.0140863415,-0.23927821,0.1393683,-0.08426306,0.034708936,0.035905298,-0.056053434,0.010300129,-0.10903642,0.15072252
C18-neg_Cluster_0246: linoleic acid,0.0059496188,-0.078612484,0.08460506,-0.1691272,0.1107645,-0.084329486,-0.0181295,0.03875661,0.037343856,-0.028548576,0.110166736,0.15061113,-0.029012434,-0.107266426,-0.040776484,0.09189416,0.048460297,0.01102963,-0.0028968914,-0.046404377,-0.08482165,0.026214793,-0.037372872,-0.033359334,0.005939392,0.04073033,-0.035499915,0.011141237,-0.061526984
C18-neg_Cluster_0177: tetradecanedioate,0.13194156,-0.08465658,-0.12861007,0.1277965,-0.0679473,0.017738732,0.033613633,0.052502714,-0.115043126,0.0070435493,-0.068250865,0.21625778,-0.038267884,0.08816623,0.06267307,0.023990037,-0.06704117,0.093075775,-0.08038896,-0.0841864,-0.13098866,0.20804694,-0.06400903,0.074325055,0.15625991,-0.038204145,0.036522035,0.040496018,0.09145065
HILIC-neg_Cluster_0036: glycerate,0.017786432,0.21386771,0.050898995,-0.0773623,-0.11446299,-0.035290007,0.01807158,-0.1409509,0.08917315,0.18734139,-0.09038059,0.07616135,0.13007343,0.037057787,0.00977166,0.09285862,0.1970473,-0.08032276,0.10342195,-0.02800529,0.022502419,0.019044533,0.02919354,0.12830932,-0.07237289,-0.14524877,0.0022338543,-0.12542751,-0.011948743
C18-neg_Cluster_1574: taurochenodesoxycholic acid,-0.0942347,0.028060906,-0.08106902,0.048652034,-0.12723473,0.06470403,-0.02391273,0.08127234,-0.08804524,-0.18686308,0.032772332,-0.077489845,-0.10154293,-0.0020312034,0.09130371,-0.15982068,0.053347208,0.08744025,0.1012525,0.027559845,0.08028433,0.012054552,0.11845096,-0.013058965,0.09095678,0.053966835,0.15038738,-0.04864827,-0.10782262
HILIC-neg_Cluster_0254: urate,0.0583015,-0.07059623,0.1414438,0.107026085,-0.2272296,0.2622614,-0.05987646,-0.10147534,0.15108834,0.032827273,-0.055250987,-0.12929413,-0.052542068,0.04750088,0.035968937,0.030751545,-0.14046533,-0.11707335,-0.1739832,0.13262549,0.18308052,0.0861637,-0.13702229,-0.020187203,-0.0713738,0.11503755,0.04712317,0.044484314,0.07118391
HILIC-neg_Cluster_0299: ascorbate,0.077147216,0.14647532,0.2435389,0.033088546,-0.050221767,0.043637734,-0.06593858,-0.056554224,-0.035847735,0.054016065,-0.12665497,0.14246157,0.08033763,-0.111646034,-0.035554968,0.13259053,0.103132814,-0.14745356,-0.028176207,-0.003823135,-0.025959922,0.10606851,0.040464327,0.00046702736,0.0016347906,-0.1650557,-0.060184743,-0.13096814,-0.026584335
HILIC-neg_Cluster_0112: asparagine,-0.088197686,0.098294854,-0.05438495,0.062210087,0.117680736,0.09394148,0.11800343,-0.09242598,0.12555909,0.131223,-0.016010713,-0.11849104,0.005832728,-0.058724917,0.05085043,-0.002458723,-0.10246176,0.11848126,-0.04451291,0.034729768,0.14418523,-0.018547654,-0.08232244,0.074808866,-0.05846033,-0.08383282,-0.06845298,-0.028872369,0.060531955
HILIC-pos_Cluster_0009: beta-alanine,-0.011386086,-0.0024194128,-0.13979581,-0.010200575,-0.01242257,0.08636978,0.13734865,-0.08564294,0.1412762,0.13378137,0.051591214,-0.09605486,0.10508641,0.040724307,-0.013462421,0.10709845,0.0056763412,0.09733529,-0.040814903,0.039626755,0.11567718,-0.14165084,-0.14277555,0.06763035,-0.014915554,-0.1770271,-0.024983883,-0.08408093,-0.00559441
C18-neg_Cluster_0863: docosapentaenoic acid,0.0018765393,-0.083549954,0.08715272,-0.16757862,0.11331714,-0.08160767,-0.01737365,0.029293377,0.040395137,-0.021118639,0.110349335,0.14920244,-0.027936092,-0.11062051,-0.037840508,0.09486389,0.04816581,0.0019821187,-0.008929373,-0.045034885,-0.091355175,0.023008984,-0.039784823,-0.031662725,0.00084083946,0.03382128,-0.04503116,0.012488604,-0.061488103
C18-neg_Cluster_1275: oleanolic acid,-0.039003022,-0.042507906,0.048595447,-0.07692105,-0.05898907,0.037527867,-0.020291243,0.09879156,-0.12762997,-0.099938706,0.1584259,0.0888611,-0.06156674,-0.098285,0.06747996,-0.051699433,0.115343995,-0.010109072,0.1201607,-0.055504594,-0.11334309,0.1392886,0.06975721,-0.004529891,0.014719801,0.044482224,0.037763007,-0.016789565,-0.10860224
C18-neg_Cluster_0004: 4-hydroxystyrene,0.070988804,-0.067578375,-0.02560716,0.192296,-0.043283504,-0.04297009,-0.14763664,0.0021943387,-0.19266814,0.00050326425,0.08235723,0.24434404,0.02419674,0.11449647,-0.0073681595,0.08129968,-0.07097952,-0.0058624577,-0.055914853,-0.11089354,-0.22143653,0.1718406,-0.1484522,-0.078566894,0.114114515,-0.033732776,0.03576541,-0.013854168,0.08222771
C18-neg_Cluster_0354: arachidonic acid,-0.012340425,-0.10477971,0.09528757,-0.14956892,0.123022795,-0.066359796,-0.005868686,-0.023448858,0.045805585,-0.006798141,0.10279526,0.13341196,-0.011400635,-0.13194914,-0.014496333,0.11602798,0.053359486,-0.046786476,-0.0422558,-0.025792642,-0.09408129,0.0077958256,-0.045569338,-0.019245824,-0.025753587,-0.0064648315,-0.087188676,0.002572805,-0.062359385
HILIC-neg_Cluster_0201: histidine,0.09666091,-0.069674976,0.041336257,0.15282139,-0.009563704,-0.040688228,0.05829492,0.03530122,0.014981079,-0.017881881,-0.14496186,-0.08096695,-0.05923954,0.11554347,0.027681762,0.0120273875,-0.28903362,-0.053805172,0.07504505,0.062136993,-0.0042414647,-0.11909093,0.10213585,-0.014691019,-0.16171524,-0.0757739,-0.13017778,0.21448158,0.0004034283
HILIC-neg_Cluster_0003: propionate,-0.05134309,0.058851566,0.0562383,-0.18336688,0.0044501773,-0.030713307,0.049546428,-0.061630376,0.1454603,0.18991755,0.08739911,0.048677024,0.18619312,0.10481575,0.09984086,0.06468405,0.11545714,-0.02199776,-0.03349719,0.063179106,-0.019069066,-0.17473164,-0.0841481,0.05776241,-0.06480457,-0.07957209,-0.059816655,-0.14227982,0.011226219
